#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
fCB,12.801950113378375,1,769,0,,7,,976,976,2,a,2,2,-5,253,0,,,,,,,,208,3,0,171,7,66,0,10,0,0,-4,0,1
aVC,12.801995464852297,1,769,0,,2,,976,976,2,a,2,2,0,254,0,,,,,,,,208,3,0,171,18,66,0,10,0,0,0,0,1
ePL,12.80222222222191,1,769,0,,2,,976,976,2,a,2,2,0,254,0,,,,,,,,208,3,0,171,18,0,0,10,0,0,0,0,2
evM,12.802267573695833,1,769,0,,2,,976,976,2,a,2,2,0,254,0,,,,,,,,208,3,0,171,18,0,3,10,0,0,0,0,3
evS,12.802312925169755,1,769,0,,2,,976,976,2,a,2,2,0,254,0,,,,,,,,208,3,0,171,18,0,3,9,0,0,0,0,4
mode,12.802448979591523,1,769,0,,2,,976,976,2,a,1,2,0,254,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,5
fCB,12.816281179138006,1,769,1,,2,,1536,1536,2,c+,1,1,0,254,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,12.83294784580467,1,770,1,,2,,1792,1792,1,b,1,1,0,254,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,12.849591836734374,1,771,1,,2,,2048,2048,1,g+,1,1,0,254,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,3
mode,12.866621315192424,1,772,5,,2,,2048,2048,1,r,0,1,7,254,0,,,,,,,,0,8,0,187,18,0,3,9,0,0,4,0,1
aVC,12.93392290249401,1,777,0,,9,,2048,2048,1,r,0,0,0,255,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,-5,0,1
mode,12.934263038548432,1,777,0,,9,,2048,2048,1,g+,2,0,0,255,0,,,,,,,,0,8,0,171,9,0,3,9,0,0,0,0,2
mode,12.94959183673437,1,777,4,,9,,2048,2048,1,r,0,2,0,255,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,4,0,1
mode,13.000861678004213,1,781,0,,9,,2048,2048,1,g+,2,0,0,255,0,,,,,,,,0,8,0,175,9,0,3,9,0,0,-4,0,1
mode,13.016099773242308,1,781,4,,9,,2048,2048,1,r,0,2,0,255,2,,,,,,,,0,8,0,191,9,0,3,9,0,0,4,2,1
fCB,13.067664399092646,1,785,0,,9,,432,432,1,r,0,0,-7,255,2,,,,,,,,176,1,0,191,9,0,3,9,0,0,-4,2,1
aVC,13.067709750566568,1,785,0,,2,,432,432,1,r,0,0,0,256,2,,,,,,,,176,1,0,191,18,0,3,9,0,0,0,2,1
ePL,13.06793650793618,1,785,0,,2,,432,432,1,r,0,0,0,256,2,,,,,,,,176,1,0,191,18,66,3,9,0,0,0,2,2
evM,13.067981859410102,1,785,0,,2,,432,432,1,r,0,0,0,256,2,,,,,,,,176,1,0,191,18,66,0,9,0,0,0,2,3
evS,13.068027210884024,1,785,0,,2,,432,432,1,r,0,0,0,256,2,,,,,,,,176,1,0,191,18,66,0,10,0,0,0,2,4
mode,13.06814058956883,1,785,0,,2,,432,432,3,b,1,0,8,256,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,0,0,1
aVC,13.083197278911234,1,785,1,,10,,432,432,3,b,1,1,0,257,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,1,0,1
wNC,13.083424036280848,1,786,0,,10,,432,432,3,b,1,1,0,257,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,-1,0,1
mode,13.083560090702615,1,786,0,,10,,432,432,3,b,2,1,-1,257,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,0,0,1
aVC,13.099637188208284,1,786,1,,9,,432,432,3,b,2,2,-1,258,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,1,0,1
aVC,13.116235827664065,1,787,1,,8,,432,432,3,b,2,2,-1,259,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,2
aVC,13.133265306122114,1,788,1,,7,,432,432,3,b,2,2,-1,260,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,3
aVC,13.14934240362778,1,789,1,,6,,432,432,3,b,2,2,-1,261,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,4
aVC,13.166099773242294,1,790,1,,5,,432,432,3,b,2,2,-1,262,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,5
aVC,13.182698412698077,1,791,2,,4,,432,432,3,b,2,2,5,263,0,,,,,,,,176,1,8,171,4,66,0,10,0,0,1,0,1
aVC,13.200317460317125,1,793,0,,9,,432,432,3,b,2,2,0,264,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,-2,0,1
wNC,13.200521541949778,1,793,0,,9,,432,432,3,b,2,2,0,264,0,,,,,,,,176,1,0,171,9,66,0,10,0,0,0,0,2
mode,13.215941043083564,1,793,8,,9,,432,432,1,r,0,2,0,264,1,,,,,,,,176,1,0,187,9,66,0,10,0,0,8,1,1
fCB,13.334240362811453,1,801,0,,9,,976,976,1,r,0,0,-7,264,1,,,,,,,,208,3,0,191,9,66,0,10,0,0,-8,1,1
aVC,13.334285714285375,1,801,0,,2,,976,976,1,r,0,0,0,265,1,,,,,,,,208,3,0,191,18,66,0,10,0,0,0,1,1
ePL,13.334512471654987,1,801,0,,2,,976,976,1,r,0,0,0,265,1,,,,,,,,208,3,0,191,18,0,0,10,0,0,0,1,2
evM,13.33455782312891,1,801,0,,2,,976,976,1,r,0,0,0,265,1,,,,,,,,208,3,0,191,18,0,3,10,0,0,0,1,3
evS,13.334603174602831,1,801,0,,2,,976,976,1,r,0,0,0,265,1,,,,,,,,208,3,0,191,18,0,3,9,0,0,0,1,4
mode,13.3347392290246,1,801,0,,2,,976,976,2,a,1,0,0,265,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,5
fCB,13.349478458049541,1,801,1,,2,,1536,1536,2,c+,1,1,0,265,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,13.366213151927091,1,802,1,,2,,1792,1792,1,b,1,1,0,265,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,13.382811791382874,1,803,1,,2,,2048,2048,1,g+,1,1,0,265,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,3
mode,13.399863945577884,1,804,5,,2,,2048,2048,1,r,0,1,0,265,1,,,,,,,,0,8,0,187,18,0,3,9,0,0,4,1,1
fCB,13.46766439909262,1,809,0,,2,,976,976,1,r,0,0,0,265,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,-5,1,1
evS,13.46766439909262,1,809,0,,2,,976,976,1,r,0,0,0,265,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,2
mode,13.467800453514387,1,809,0,,2,,976,976,2,a,1,0,0,265,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,3
fCB,13.482630385487175,1,809,1,,2,,1536,1536,2,c+,1,1,0,265,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,13.499342403627763,1,810,1,,2,,1792,1792,1,b,1,1,0,265,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,13.515963718820505,1,811,1,,2,,2048,2048,1,g+,1,1,0,265,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,3
mode,13.532993197278554,1,812,5,,2,,2048,2048,1,r,0,1,0,265,2,,,,,,,,0,8,0,187,18,0,3,9,0,0,4,2,1
fCB,13.600884353741135,1,817,0,,2,,432,432,1,r,0,0,0,265,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,-5,2,1
ePL,13.60115646258467,1,817,0,,2,,432,432,1,r,0,0,0,265,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,13.601201814058593,1,817,0,,2,,432,432,1,r,0,0,0,265,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,13.601247165532515,1,817,0,,2,,432,432,1,r,0,0,0,265,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,13.601360544217322,1,817,0,,2,,432,432,3,b,1,0,8,265,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,0,0,1
aVC,13.616439909296686,1,817,0,,10,,432,432,3,b,1,1,0,266,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,0,0,1
wNC,13.616643990929338,1,817,1,,10,,432,432,3,b,1,1,0,266,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,1,0,1
mode,13.616780045351106,1,818,0,,10,,432,432,3,b,2,1,-1,266,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,-1,0,1
aVC,13.632857142856777,1,818,1,,9,,432,432,3,b,2,2,-1,267,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,1,0,1
aVC,13.64945578231256,1,819,1,,8,,432,432,3,b,2,2,-1,268,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,2
aVC,13.666485260770608,1,820,1,,7,,432,432,3,b,2,2,-1,269,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,3
aVC,13.682585034013238,1,821,1,,6,,432,432,3,b,2,2,-1,270,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,4
aVC,13.699342403627748,1,822,1,,5,,432,432,3,b,2,2,-1,271,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,5
aVC,13.71594104308353,1,823,2,,4,,432,432,3,b,2,2,5,272,0,,,,,,,,176,1,8,171,4,66,0,10,0,0,1,0,1
aVC,13.73437641723319,1,825,0,,9,,432,432,3,b,2,2,0,273,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,-2,0,1
wNC,13.734603174602801,1,825,0,,9,,432,432,3,b,2,2,0,273,0,,,,,,,,176,1,0,171,9,66,0,10,0,0,0,0,2
mode,13.749229024942936,1,825,7,,9,,432,432,1,r,0,2,0,273,1,,,,,,,,176,1,0,187,9,66,0,10,0,0,7,1,1
fCB,13.866235827664026,1,832,0,,9,,976,976,1,r,0,0,-7,273,1,,,,,,,,208,3,0,187,9,66,0,10,0,0,-7,1,1
aVC,13.866281179137948,1,832,0,,2,,976,976,1,r,0,0,0,274,1,,,,,,,,208,3,0,187,18,66,0,10,0,0,0,1,1
ePL,13.866507936507562,1,832,0,,2,,976,976,1,r,0,0,0,274,1,,,,,,,,208,3,0,187,18,0,0,10,0,0,0,1,2
evM,13.866553287981484,1,832,0,,2,,976,976,1,r,0,0,0,274,1,,,,,,,,208,3,0,187,18,0,3,10,0,0,0,1,3
evS,13.866621315192369,1,832,1,,2,,976,976,1,r,0,0,0,274,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,1,1,1
mode,13.866734693877175,1,833,0,,2,,976,976,2,a,1,0,0,274,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,-1,0,1
fCB,13.882585034013228,1,833,1,,2,,1536,1536,2,c+,1,1,0,274,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,13.899297052153818,1,834,1,,2,,1792,1792,1,b,1,1,0,274,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,13.915963718820484,1,835,1,,2,,2048,2048,1,g+,1,1,0,274,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,3
mode,13.933106575963341,1,836,5,,2,,2048,2048,1,r,0,1,7,274,0,,,,,,,,0,8,0,187,18,0,3,9,0,0,4,0,1
aVC,14.000861678004158,1,841,0,,9,,2048,2048,1,r,0,0,0,275,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,-5,0,1
mode,14.00122448979554,1,841,0,,9,,2048,2048,1,g+,2,0,0,275,0,,,,,,,,0,8,0,171,9,0,3,9,0,0,0,0,2
mode,14.016099773242251,1,841,8,,9,,2048,2048,1,r,0,2,0,275,2,,,,,,,,0,8,0,187,9,0,3,9,0,0,8,2,1
fCB,14.134217687074448,1,849,0,,9,,432,432,1,r,0,0,-7,275,2,,,,,,,,176,1,0,187,9,0,3,9,0,0,-8,2,1
aVC,14.13426303854837,1,849,0,,2,,432,432,1,r,0,0,0,276,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,0,2,1
ePL,14.134489795917984,1,849,0,,2,,432,432,1,r,0,0,0,276,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,14.134535147391906,1,849,0,,2,,432,432,1,r,0,0,0,276,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,14.134580498865828,1,849,0,,2,,432,432,1,r,0,0,0,276,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,14.134716553287596,1,849,0,,2,,432,432,3,b,1,0,8,276,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,0,0,1
aVC,14.149841269840882,1,849,1,,10,,432,432,3,b,1,1,0,277,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,1,0,1
wNC,14.150045351473535,1,850,0,,10,,432,432,3,b,1,1,0,277,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,-1,0,1
mode,14.150204081632266,1,850,0,,10,,432,432,3,b,2,1,-1,277,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,0,0,1
aVC,14.166235827664012,1,850,1,,9,,432,432,3,b,2,2,-1,278,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,1,0,1
aVC,14.182947845804598,1,851,1,,8,,432,432,3,b,2,2,-1,279,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,2
aVC,14.199886621314803,1,852,1,,7,,432,432,3,b,2,2,-1,280,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,3
aVC,14.216303854874893,1,853,1,,6,,432,432,3,b,2,2,-1,281,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,4
aVC,14.232993197278521,1,854,1,,5,,432,432,3,b,2,2,-1,282,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,5
aVC,14.24968253968215,1,855,2,,4,,432,432,3,b,2,2,5,283,0,,,,,,,,176,1,8,171,4,66,0,10,0,0,1,0,1
aVC,14.267777777777388,1,857,0,,9,,432,432,3,b,2,2,0,284,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,-2,0,1
wNC,14.267981859410039,1,857,0,,9,,432,432,3,b,2,2,0,284,0,,,,,,,,176,1,0,171,9,66,0,10,0,0,0,0,2
mode,14.282925170067635,1,857,8,,9,,432,432,1,r,0,2,0,284,1,,,,,,,,176,1,0,187,9,66,0,10,0,0,8,1,1
fCB,14.400997732425914,1,865,0,,9,,976,976,1,r,0,0,-7,284,1,,,,,,,,208,3,0,187,9,66,0,10,0,0,-8,1,1
aVC,14.401043083899836,1,865,0,,2,,976,976,1,r,0,0,0,285,1,,,,,,,,208,3,0,187,18,66,0,10,0,0,0,1,1
ePL,14.40126984126945,1,865,0,,2,,976,976,1,r,0,0,0,285,1,,,,,,,,208,3,0,187,18,0,0,10,0,0,0,1,2
evM,14.401337868480335,1,865,0,,2,,976,976,1,r,0,0,0,285,1,,,,,,,,208,3,0,187,18,0,3,10,0,0,0,1,3
evS,14.401383219954257,1,865,0,,2,,976,976,1,r,0,0,0,285,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,4
mode,14.401496598639064,1,865,0,,2,,976,976,2,a,1,0,0,285,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,5
fCB,14.416394557822734,1,865,1,,2,,1536,1536,2,c+,1,1,0,285,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,14.4330612244894,1,866,1,,2,,1792,1792,1,b,1,1,0,285,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,14.44977324262999,1,867,2,,2,,2048,2048,1,g+,1,1,0,285,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,1,0,1
mode,14.466734693877154,1,869,4,,2,,2048,2048,1,r,0,1,0,285,1,,,,,,,,0,8,0,187,18,0,3,9,0,0,2,1,1
fCB,14.534421768707086,1,873,0,,2,,976,976,1,r,0,0,0,285,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,-4,1,1
evS,14.534421768707086,1,873,0,,2,,976,976,1,r,0,0,0,285,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,2
mode,14.534557823128853,1,873,0,,2,,976,976,2,a,1,0,0,285,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,3
fCB,14.549546485260372,1,873,1,,2,,1536,1536,2,c+,1,1,0,285,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,14.566213151927037,1,874,1,,2,,1792,1792,1,b,1,1,0,285,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,14.582902494330664,1,875,1,,2,,2048,2048,1,g+,1,1,0,285,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,0,0,3
mode,14.59986394557783,1,876,5,,2,,2048,2048,1,r,0,1,0,285,2,,,,,,,,0,8,0,187,18,0,3,9,0,0,4,2,1
fCB,14.667641723355608,1,881,0,,2,,432,432,1,r,0,0,0,285,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,-5,2,1
ePL,14.667913832199144,1,881,0,,2,,432,432,1,r,0,0,0,285,2,,,,,,,,176,1,0,187,18,66,3,9,0,0,0,2,2
evM,14.667959183673066,1,881,0,,2,,432,432,1,r,0,0,0,285,2,,,,,,,,176,1,0,187,18,66,0,9,0,0,0,2,3
evS,14.668004535146988,1,881,0,,2,,432,432,1,r,0,0,0,285,2,,,,,,,,176,1,0,187,18,66,0,10,0,0,0,2,4
mode,14.668140589568756,1,881,1,,2,,432,432,3,b,1,0,8,285,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,14.68335600906989,1,882,0,,10,,432,432,3,b,1,1,0,286,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,14.683560090702542,1,882,0,,10,,432,432,3,b,1,1,0,286,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,14.68369614512431,1,882,0,,10,,432,432,3,b,2,1,-1,286,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,0,0,1
aVC,14.699727891156057,1,882,1,,9,,432,432,3,b,2,2,-1,287,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,1,0,1
aVC,14.716417233559685,1,883,1,,8,,432,432,3,b,2,2,-1,288,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,0,0,2
aVC,14.733310657595965,1,884,1,,7,,432,432,3,b,2,2,-1,289,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,0,0,3
aVC,14.749773242629978,1,885,1,,6,,432,432,3,b,2,2,-1,290,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,0,0,4
aVC,14.766485260770567,1,886,1,,5,,432,432,3,b,2,2,-1,291,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,5
aVC,14.783151927437235,1,887,2,,4,,432,432,3,b,2,2,0,292,-2,,,,,,,,176,1,8,171,4,66,0,10,0,0,1,-2,1
fCB,14.801269841269432,1,889,0,,4,,2560,2560,1,f,2,2,6,292,0,,,,,,,,0,10,8,171,4,66,0,10,0,0,-2,0,1
aVC,14.801315192743354,1,889,0,,10,,2560,2560,1,f,2,2,0,293,0,,,,,,,,0,10,8,171,10,66,0,10,0,0,0,0,1
wNC,14.801519274376005,1,889,0,,10,,2560,2560,1,f,2,2,0,293,0,,,,,,,,0,10,0,171,10,66,0,10,0,0,0,0,2
mode,14.801655328797773,1,889,0,,10,,2560,2560,1,f,3,2,-2,293,0,,,,,,,,0,10,0,169,10,66,0,10,0,0,0,0,1
aVC,14.816666666666254,1,889,1,,8,,2560,2560,1,f,3,3,0,294,0,,,,,,,,0,10,0,169,8,66,0,10,0,0,1,0,1
mode,14.817029478457636,1,890,3,,8,,2560,2560,1,f,2,3,-1,294,0,,,,,,,,0,10,0,171,8,66,0,10,0,0,2,0,1
aVC,14.88303854875242,1,893,4,,7,,2560,2560,1,f,2,2,0,295,1,,,,,,,,0,10,0,171,7,66,0,10,0,0,1,1,1
fCB,14.935034013605026,1,897,0,,7,,976,976,2,a,2,2,-5,295,0,,,,,,,,208,3,0,171,7,66,0,10,0,0,-4,0,1
aVC,14.935079365078948,1,897,0,,2,,976,976,2,a,2,2,0,296,0,,,,,,,,208,3,0,171,18,66,0,10,0,0,0,0,1
ePL,14.935306122448564,1,897,0,,2,,976,976,2,a,2,2,0,296,0,,,,,,,,208,3,0,171,18,0,0,10,0,0,0,0,2
evM,14.935351473922486,1,897,0,,2,,976,976,2,a,2,2,0,296,0,,,,,,,,208,3,0,171,18,0,3,10,0,0,0,0,3
evS,14.93541950113337,1,897,0,,2,,976,976,2,a,2,2,0,296,0,,,,,,,,208,3,0,171,18,0,3,9,0,0,0,0,4
mode,14.935532879818178,1,897,0,,2,,976,976,2,a,1,2,0,296,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,5
fCB,14.94977324262997,1,897,1,,2,,1536,1536,2,c+,1,1,0,296,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,14.966485260770558,1,898,1,,2,,1792,1792,1,b,1,1,0,296,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,14.983174603174184,1,899,2,,2,,2048,2048,1,g+,1,1,0,296,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,1,0,1
mode,15.000136054421349,1,901,4,,2,,2048,2048,1,r,0,1,7,296,0,,,,,,,,0,8,0,187,18,0,3,9,0,0,2,0,1
aVC,15.06734693877509,1,905,0,,9,,2048,2048,1,r,0,0,0,297,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,-4,0,1
mode,15.067709750566474,1,905,0,,9,,2048,2048,1,g+,2,0,0,297,0,,,,,,,,0,8,0,171,9,0,3,9,0,0,0,0,2
mode,15.083083900226336,1,905,4,,9,,2048,2048,1,r,0,2,0,297,0,,,,,,,,0,8,0,187,9,0,3,9,0,0,4,0,1
mode,15.134353741496177,1,909,0,,9,,2048,2048,1,g+,2,0,0,297,0,,,,,,,,0,8,0,175,9,0,3,9,0,0,-4,0,1
mode,15.149659863945155,1,909,4,,9,,2048,2048,1,r,0,2,0,297,2,,,,,,,,0,8,0,191,9,0,3,9,0,0,4,2,1
fCB,15.201111111110688,1,913,0,,9,,432,432,1,r,0,0,-7,297,2,,,,,,,,176,1,0,191,9,0,3,9,0,0,-4,2,1
aVC,15.20115646258461,1,913,0,,2,,432,432,1,r,0,0,0,298,2,,,,,,,,176,1,0,191,18,0,3,9,0,0,0,2,1
ePL,15.201383219954222,1,913,0,,2,,432,432,1,r,0,0,0,298,2,,,,,,,,176,1,0,191,18,66,3,9,0,0,0,2,2
evM,15.201428571428144,1,913,0,,2,,432,432,1,r,0,0,0,298,2,,,,,,,,176,1,0,191,18,66,0,9,0,0,0,2,3
evS,15.201473922902066,1,913,0,,2,,432,432,1,r,0,0,0,298,2,,,,,,,,176,1,0,191,18,66,0,10,0,0,0,2,4
mode,15.201609977323834,1,913,1,,2,,432,432,3,b,1,0,8,298,0,,,,,,,,176,1,0,185,18,66,0,10,0,0,1,0,1
aVC,15.21673469387712,1,914,0,,10,,432,432,3,b,1,1,0,299,0,,,,,,,,176,1,0,185,10,66,0,10,0,0,-1,0,1
wNC,15.216938775509773,1,914,0,,10,,432,432,3,b,1,1,0,299,0,,,,,,,,176,1,8,185,10,66,0,10,0,0,0,0,2
mode,15.21707482993154,1,914,0,,10,,432,432,3,b,2,1,-1,299,0,,,,,,,,176,1,8,171,10,66,0,10,0,0,0,0,1
aVC,15.233129251700246,1,914,1,,9,,432,432,3,b,2,2,-1,300,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,1,0,1
aVC,15.249818594103875,1,915,2,,8,,432,432,3,b,2,2,-1,301,0,,,,,,,,176,1,8,171,8,66,0,10,0,0,1,0,1
aVC,15.266712018140153,1,917,0,,7,,432,432,3,b,2,2,-1,302,0,,,,,,,,176,1,8,171,7,66,0,10,0,0,-2,0,1
aVC,15.28292517006759,1,917,1,,6,,432,432,3,b,2,2,-1,303,0,,,,,,,,176,1,8,171,6,66,0,10,0,0,1,0,1
aVC,15.299614512471218,1,918,1,,5,,432,432,3,b,2,2,-1,304,0,,,,,,,,176,1,8,171,5,66,0,10,0,0,0,0,2
aVC,15.316303854874846,1,919,2,,4,,432,432,3,b,2,2,5,305,0,,,,,,,,176,1,8,171,4,66,0,10,0,0,1,0,1
aVC,15.333786848072124,1,921,0,,9,,432,432,3,b,2,2,0,306,0,,,,,,,,176,1,8,171,9,66,0,10,0,0,-2,0,1
wNC,15.333990929704777,1,921,0,,9,,432,432,3,b,2,2,0,306,0,,,,,,,,176,1,0,171,9,66,0,10,0,0,0,0,2
mode,15.34947845804945,1,921,8,,9,,432,432,1,r,0,2,0,306,1,,,,,,,,176,1,0,187,9,66,0,10,0,0,8,1,1
fCB,15.467641723355573,1,929,0,,9,,976,976,1,r,0,0,-7,306,1,,,,,,,,208,3,0,191,9,66,0,10,0,0,-8,1,1
aVC,15.467687074829495,1,929,0,,2,,976,976,1,r,0,0,0,307,1,,,,,,,,208,3,0,191,18,66,0,10,0,0,0,1,1
ePL,15.467913832199107,1,929,0,,2,,976,976,1,r,0,0,0,307,1,,,,,,,,208,3,0,191,18,0,0,10,0,0,0,1,2
evM,15.46795918367303,1,929,0,,2,,976,976,1,r,0,0,0,307,1,,,,,,,,208,3,0,191,18,0,3,10,0,0,0,1,3
evS,15.468004535146951,1,929,0,,2,,976,976,1,r,0,0,0,307,1,,,,,,,,208,3,0,191,18,0,3,9,0,0,0,1,4
mode,15.468117913831758,1,929,0,,2,,976,976,2,a,1,0,0,307,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,5
fCB,15.48301587301543,1,929,1,,2,,1536,1536,2,c+,1,1,0,307,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,15.499705215419059,1,930,1,,2,,1792,1792,1,b,1,1,0,307,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,15.516394557822686,1,931,2,,2,,2048,2048,1,g+,1,1,0,307,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,1,0,1
mode,15.533356009069852,1,933,4,,2,,2048,2048,1,r,0,1,0,307,1,,,,,,,,0,8,0,187,18,0,3,9,0,0,2,1,1
fCB,15.601111111110669,1,937,0,,2,,976,976,1,r,0,0,0,307,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,-4,1,1
evS,15.601473922902052,1,937,0,,2,,976,976,1,r,0,0,0,307,1,,,,,,,,208,3,0,187,18,0,3,9,0,0,0,1,2
mode,15.601587301586859,1,937,0,,2,,976,976,2,a,1,0,0,307,0,,,,,,,,208,3,0,185,18,0,3,9,0,0,0,0,3
fCB,15.61650793650749,1,937,1,,2,,1536,1536,2,c+,1,1,0,307,-1,,,,,,,,0,6,0,185,18,0,3,9,0,0,1,-1,1
fCB,15.633197278911119,1,938,1,,2,,1792,1792,1,b,1,1,0,307,0,,,,,,,,0,7,0,185,18,0,3,9,0,0,0,0,2
fCB,15.649909297051709,1,939,2,,2,,2048,2048,1,g+,1,1,0,307,0,,,,,,,,0,8,0,185,18,0,3,9,0,0,1,0,1
mode,15.66682539682495,1,941,4,,2,,2048,2048,1,r,0,1,0,307,2,,,,,,,,0,8,0,187,18,0,3,9,0,0,2,2,1
fCB,15.734444444443996,1,945,0,,2,,432,432,1,r,0,0,0,307,2,,,,,,,,176,1,0,187,18,0,3,9,0,0,-4,2,1
