#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2
fCA,0.0,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,11,0,0,0,0
fCB,0.0,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,11,0,0,0,0
aVC,4.5351473922902495e-05,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,11,0,0,0,0
fCA,1.8154195011337915,0,109,,,,,,,,,0,,,,,,,,,,,,176,0,0,185,0,11,0,0,0,0
fCB,1.8154648526077144,0,109,,,,,,,,,0,,,,,,,,,,,,176,3,0,185,0,11,0,0,0,0
aVC,1.8155102040816373,0,109,,,,,,,,,0,,,,,,,,,,,,176,3,0,185,8,11,0,0,0,0
mode,1.815941043083905,0,109,,,,,,,,,1,,,,,,,,,,,,176,3,0,184,8,11,0,0,0,0
fCA,1.8483900226757417,0,111,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,1.8817233560090751,0,113,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,1.9150793650793698,0,115,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,1.9484126984127033,0,117,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,1.9484580498866262,0,117,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,1.9819727891156511,0,119,,,,,,,,,1,,,,,,,,,,,,176,2,0,184,8,11,0,0,0,0
fCB,1.9819954648526126,0,119,,,,,,,,,1,,,,,,,,,,,,176,3,0,184,8,11,0,0,0,0
fCA,2.0152154195011382,0,121,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,2.0485487528344724,0,123,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.0819047619047684,0,125,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.115306122448987,0,127,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.1153287981859483,0,127,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.1487755102040897,0,129,,,,,,,,,1,,,,,,,,,,,,128,2,0,184,8,11,0,0,0,0
fCB,2.148798185941051,0,129,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,2.182086167800463,0,131,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.215419501133797,0,133,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.248798185941054,0,135,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.2488208616780154,0,135,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.2821995464852725,0,137,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.315804988662144,0,139,,,,,,,,,1,,,,,,,,,,,,128,2,0,184,8,11,0,0,0,0
fCB,2.315850340136067,0,139,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,2.3490476190476324,0,141,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.3824036281179284,0,143,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.4157823129251854,0,145,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.4158276643991083,0,145,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.4491609977324424,0,147,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.4825396825397,0,149,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCB,2.482585034013623,0,149,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.5158503401360726,0,151,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.5491836734694067,0,153,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.5492290249433296,0,153,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.5825850340136256,0,155,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.615986394557844,0,157,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,2.649365079365101,0,159,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCB,2.649410430839024,0,159,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.682675736961474,0,161,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.7160770975056927,0,163,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.716099773242654,0,163,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.749410430839027,0,165,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.7828117913832457,0,167,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,2.8162811791383486,0,169,,,,,,,,,1,,,,,,,,,,,,32,2,0,184,8,11,0,0,0,0
fCB,2.8163265306122716,0,169,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.84956916099776,0,171,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.8495918367347213,0,171,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.8829705215419783,0,173,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.916439909297081,0,175,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,2.9497732426304153,0,177,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,2.98326530612248,0,179,,,,,,,,,1,,,,,,,,,,,,32,2,0,184,8,11,0,0,0,0
fCB,2.983310657596403,0,179,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,3.0165759637188527,0,181,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,3.016598639455814,0,181,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,3.0499319727891483,0,183,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,3.0832426303855214,0,185,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,3.1166213151927784,0,187,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,3.1500453514739584,0,190,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,3.1833560090703314,0,192,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,3.21675736961455,0,194,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,3.2500680272109226,0,196,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,3.28344671201818,0,198,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCA,3.3169387755102444,0,200,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,3.3501814058957327,0,202,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,3.3835827664399516,0,204,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,3.41698412698417,0,206,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,3.4503401360544657,0,208,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCA,3.484489795918412,0,210,,,,,,,,,1,,,,,,,,,,,,0,2,0,184,8,11,0,0,0,0
aVC,3.484580498866258,0,210,,,,,,,,,1,,,,,,,,,,,,0,2,0,184,12,11,0,0,0,0
wNC,3.4848979591837184,0,210,,,,,,,,,1,,,,,,,,,,,,0,2,31,184,12,11,0,0,0,0
mode,3.4850566893424486,0,210,,,,,,,,,3,,,,,,,,,,,,0,2,31,176,12,11,0,0,0,0
fCA,3.500748299319773,0,211,,,,,,,,,3,,,,,,,,,,,,80,2,31,176,12,11,0,0,0,0
fCA,3.517505668934286,0,212,,,,,,,,,3,,,,,,,,,,,,160,2,31,176,12,11,0,0,0,0
fCA,3.5341496598639917,0,213,,,,,,,,,3,,,,,,,,,,,,0,2,31,176,12,11,0,0,0,0
fCB,3.5341950113379146,0,213,,,,,,,,,3,,,,,,,,,,,,0,3,31,176,12,11,0,0,0,0
fCB,3.5509523809524275,0,214,,,,,,,,,3,,,,,,,,,,,,0,4,31,176,12,11,0,0,0,0
fCB,3.5681405895692078,0,215,,,,,,,,,3,,,,,,,,,,,,0,5,31,176,12,11,0,0,0,0
fCB,3.584285714285762,0,216,,,,,,,,,3,,,,,,,,,,,,0,6,31,176,12,11,0,0,0,0
fCB,3.6011564625850823,0,217,,,,,,,,,3,,,,,,,,,,,,0,8,31,176,12,11,0,0,0,0
wNC,3.618208616780094,0,218,,,,,,,,,3,,,,,,,,,,,,0,8,29,176,12,11,0,0,0,0
mode,3.6183673469388244,0,218,,,,,,,,,2,,,,,,,,,,,,0,8,29,177,12,11,0,0,0,0
wNC,3.634761904761954,0,219,,,,,,,,,2,,,,,,,,,,,,0,8,26,177,12,11,0,0,0,0
wNC,3.651473922902544,0,220,,,,,,,,,2,,,,,,,,,,,,0,8,23,177,12,11,0,0,0,0
wNC,3.669092970521592,0,221,,,,,,,,,2,,,,,,,,,,,,0,8,19,177,12,11,0,0,0,0
wNC,3.6848072562358785,0,222,,,,,,,,,2,,,,,,,,,,,,0,8,16,177,12,11,0,0,0,0
wNC,3.7014285714286226,0,223,,,,,,,,,2,,,,,,,,,,,,0,8,12,177,12,11,0,0,0,0
wNC,3.7181405895692126,0,224,,,,,,,,,2,,,,,,,,,,,,0,8,9,177,12,11,0,0,0,0
wNC,3.735192743764224,0,225,,,,,,,,,2,,,,,,,,,,,,0,8,6,177,12,11,0,0,0,0
wNC,3.7514965986395077,0,226,,,,,,,,,2,,,,,,,,,,,,0,8,3,177,12,11,0,0,0,0
wNC,3.7687528344671724,0,227,,,,,,,,,2,,,,,,,,,,,,0,8,1,177,12,11,0,0,0,0
aVC,3.784693877551073,0,228,,,,,,,,,2,,,,,,,,,,,,0,8,1,177,11,11,0,0,0,0
wNC,3.7850113378685335,0,228,,,,,,,,,2,,,,,,,,,,,,0,8,4,177,11,11,0,0,0,0
aVC,3.901360544217742,0,235,,,,,,,,,2,,,,,,,,,,,,0,8,4,177,10,11,0,0,0,0
wNC,3.9016780045352024,0,235,,,,,,,,,2,,,,,,,,,,,,0,8,7,177,10,11,0,0,0,0
aVC,4.01818594104314,0,242,,,,,,,,,2,,,,,,,,,,,,0,8,7,177,8,11,0,0,0,0
wNC,4.0185034013606,0,242,,,,,,,,,2,,,,,,,,,,,,0,8,11,177,8,11,0,0,0,0
aVC,4.135238095238146,0,249,,,,,,,,,2,,,,,,,,,,,,0,8,11,177,6,11,0,0,0,0
wNC,4.135555555555605,0,249,,,,,,,,,2,,,,,,,,,,,,0,8,14,177,6,11,0,0,0,0
aVC,4.251904761904805,0,256,,,,,,,,,2,,,,,,,,,,,,0,8,14,177,4,11,0,0,0,0
wNC,4.252244897959226,0,256,,,,,,,,,2,,,,,,,,,,,,0,8,16,177,4,11,0,0,0,0
aVC,4.3687301587302,0,263,,,,,,,,,2,,,,,,,,,,,,0,8,16,179,3,11,0,0,0,0
fCB,4.484739229024984,0,270,,,,,,,,,2,,,,,,,,,,,,0,0,16,179,3,11,0,0,0,0
aVC,4.484784580498907,0,270,,,,,,,,,2,,,,,,,,,,,,0,0,16,179,0,11,0,0,0,0
mode,4.485215419501174,0,270,,,,,,,,,0,,,,,,,,,,,,0,0,16,187,0,11,0,0,0,0
fCA,9.070294784580498e-05,1,0,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,11,0,0,0,0
fCB,0.00013605442176870748,1,0,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,11,0,0,0,0
aVC,0.00018140589569160998,1,0,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,11,0,0,0,0
fCA,1.7988435374149703,1,108,,,,,,,,,0,,,,,,,,,,,,176,0,0,187,0,11,0,0,0,0
fCB,1.7988662131519317,1,108,,,,,,,,,0,,,,,,,,,,,,176,3,0,187,0,11,0,0,0,0
aVC,1.7989115646258547,1,108,,,,,,,,,0,,,,,,,,,,,,176,3,0,187,8,11,0,0,0,0
mode,1.7992290249433152,1,108,,,,,,,,,1,,,,,,,,,,,,176,3,0,185,8,11,0,0,0,0
fCA,1.831814058956921,1,110,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,1.8662585034013652,1,112,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,1.898503401360549,1,114,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,1.9318594104308437,1,116,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,1.9318820861678052,1,116,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,1.965941043083905,1,118,,,,,,,,,1,,,,,,,,,,,,176,2,0,184,8,11,0,0,0,0
fCB,1.965986394557828,1,118,,,,,,,,,1,,,,,,,,,,,,176,3,0,184,8,11,0,0,0,0
fCA,1.9986394557823177,1,120,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,2.0319954648526126,1,122,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.066099773242636,1,124,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.0987301587301657,1,126,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.0987755102040886,1,126,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.13222222222223,1,128,,,,,,,,,1,,,,,,,,,,,,128,2,0,184,8,11,0,0,0,0
fCB,2.1322448979591915,1,128,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,2.166054421768716,1,130,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.198866213151937,1,132,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.2322222222222328,1,134,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.2322675736961557,1,134,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.267210884353753,1,137,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.2991836734694,1,138,,,,,,,,,1,,,,,,,,,,,,128,2,0,184,8,11,0,0,0,0
fCB,2.2992063492063615,1,138,,,,,,,,,1,,,,,,,,,,,,128,3,0,184,8,11,0,0,0,0
fCA,2.332471655328811,1,140,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.366394557823143,1,142,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.3992290249433257,1,144,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.399251700680287,1,144,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.4325850340136213,1,146,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.4669841269841437,1,149,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCB,2.467006802721105,1,149,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.4992743764172514,1,150,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.532630385487547,1,152,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.53267573696147,1,152,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.56657596371884,1,154,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.599410430839023,1,156,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,2.6328117913832414,1,158,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCB,2.6328571428571643,1,158,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,8,11,0,0,0,0
fCA,2.666870748299342,1,161,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.6995011337868715,1,162,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.6995464852607944,1,162,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.732857142857167,1,164,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.766780045351499,1,167,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,2.7997052154195274,1,168,,,,,,,,,1,,,,,,,,,,,,32,2,0,184,8,11,0,0,0,0
fCB,2.7997505668934504,1,168,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,2.8329931972789386,1,170,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,2.8330385487528615,1,170,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,2.8679818594104587,1,173,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,2.8997959183673756,1,174,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,2.933197278911594,1,176,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,2.9672562358276946,1,179,,,,,,,,,1,,,,,,,,,,,,32,2,0,184,8,11,0,0,0,0
fCB,2.967278911564656,1,179,,,,,,,,,1,,,,,,,,,,,,32,3,0,184,8,11,0,0,0,0
fCA,3.0000000000000315,1,181,,,,,,,,,1,,,,,,,,,,,,240,3,0,184,8,11,0,0,0,0
fCB,3.0000453514739545,1,181,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,3.033356009070327,1,183,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,3.0676643990930037,1,185,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,3.100045351473957,1,187,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,3.1334920634920986,1,189,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,3.167346938775546,1,191,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,3.2001814058957287,1,193,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,3.2334920634921014,1,195,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,3.2676417233560477,1,197,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCA,3.300362811791423,1,199,,,,,,,,,1,,,,,,,,,,,,240,2,0,184,8,11,0,0,0,0
fCA,3.333628117913873,1,201,,,,,,,,,1,,,,,,,,,,,,200,2,0,184,8,11,0,0,0,0
fCA,3.367573696145166,1,203,,,,,,,,,1,,,,,,,,,,,,160,2,0,184,8,11,0,0,0,0
fCA,3.400408163265349,1,205,,,,,,,,,1,,,,,,,,,,,,120,2,0,184,8,11,0,0,0,0
fCA,3.4337641723356445,1,207,,,,,,,,,1,,,,,,,,,,,,80,2,0,184,8,11,0,0,0,0
fCA,3.469183673469432,1,209,,,,,,,,,1,,,,,,,,,,,,0,2,0,184,8,11,0,0,0,0
fCB,3.469229024943355,1,209,,,,,,,,,1,,,,,,,,,,,,0,3,0,184,8,11,0,0,0,0
aVC,3.4692743764172778,1,209,,,,,,,,,1,,,,,,,,,,,,0,3,0,184,14,11,0,0,0,0
fCA,3.484625850340181,1,210,,,,,,,,,1,,,,,,,,,,,,80,3,0,184,14,11,0,0,0,0
wNC,3.4848979591837184,1,210,,,,,,,,,1,,,,,,,,,,,,80,3,31,184,14,11,0,0,0,0
fCA,3.500884353741542,1,211,,,,,,,,,1,,,,,,,,,,,,0,3,31,176,14,11,0,0,0,0
fCB,3.5009070294785034,1,211,,,,,,,,,1,,,,,,,,,,,,0,4,31,176,14,11,0,0,0,0
fCA,3.517641723356055,1,212,,,,,,,,,1,,,,,,,,,,,,128,4,31,176,14,11,0,0,0,0
fCA,3.5342857142857604,1,213,,,,,,,,,1,,,,,,,,,,,,0,4,31,176,14,11,0,0,0,0
fCB,3.5343310657596834,1,213,,,,,,,,,1,,,,,,,,,,,,0,5,31,176,14,11,0,0,0,0
fCB,3.551065759637235,1,214,,,,,,,,,1,,,,,,,,,,,,0,6,31,176,14,11,0,0,0,0
fCB,3.568253968254015,1,215,,,,,,,,,1,,,,,,,,,,,,0,8,31,176,14,11,0,0,0,0
fCB,3.5843990929705694,1,216,,,,,,,,,1,,,,,,,,,,,,0,9,31,176,14,11,0,0,0,0
fCB,3.6012698412698896,1,217,,,,,,,,,1,,,,,,,,,,,,0,3,31,176,14,11,0,0,0,0
