#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
aVC,4.218503401360589,2,254,1,,8,,1696,1696,2,c,1,1,-1,157,0,,,,,,,,160,6,14,177,8,11,0,0,0,0,0,0,4
aVC,4.235102040816371,2,255,1,,7,,1696,1696,2,c,1,1,-1,158,0,,,,,,,,160,6,14,177,7,11,0,0,0,0,0,0,5
aVC,4.25215419501138,2,256,0,,6,,1696,1696,2,c,1,1,0,159,0,,,,,,,,160,6,14,177,6,11,0,0,0,0,-1,0,1
wNC,4.252244897959226,2,256,1,,6,,1696,1696,2,c,1,1,0,159,-1,,,,,,,,160,6,16,177,6,11,0,0,0,0,1,-1,1
fCB,4.26934240362816,2,257,0,,6,,3392,3392,1,c,1,1,5,159,0,,,,,,,,64,13,16,177,6,11,0,0,0,0,-1,0,1
aVC,4.269387755102083,2,257,1,,11,,3392,3392,1,c,1,1,-1,160,0,,,,,,,,64,13,16,177,11,11,0,0,0,0,1,0,1
aVC,4.284739229024986,2,258,1,,10,,3392,3392,1,c,1,1,-1,161,0,,,,,,,,64,13,16,179,10,11,0,0,0,0,0,0,2
aVC,4.301428571428613,2,259,1,,9,,3392,3392,1,c,1,1,-1,162,0,,,,,,,,64,13,16,179,9,11,0,0,0,0,0,0,3
aVC,4.318140589569203,2,260,1,,8,,3392,3392,1,c,1,1,-1,163,0,,,,,,,,64,13,16,179,8,11,0,0,0,0,0,0,4
aVC,4.3347845804989085,2,261,1,,7,,3392,3392,1,c,1,1,-1,164,0,,,,,,,,64,13,16,179,7,11,0,0,0,0,0,0,5
aVC,4.351473922902536,2,262,1,,6,,3392,3392,1,c,1,1,0,165,1,,,,,,,,64,13,16,179,6,11,0,0,0,0,0,1,1
fCB,4.3689569160998145,2,263,0,,6,,1696,1696,2,c,1,1,5,165,0,,,,,,,,160,6,16,179,6,11,0,0,0,0,-1,0,1
aVC,4.369002267573737,2,263,1,,11,,1696,1696,2,c,1,1,-1,166,0,,,,,,,,160,6,16,179,11,11,0,0,0,0,1,0,1
aVC,4.384875283446753,2,264,1,,10,,1696,1696,2,c,1,1,-1,167,0,,,,,,,,160,6,16,179,10,11,0,0,0,0,0,0,2
aVC,4.401564625850381,2,265,1,,9,,1696,1696,2,c,1,1,-1,168,0,,,,,,,,160,6,16,179,9,11,0,0,0,0,0,0,3
aVC,4.41827664399097,2,266,1,,8,,1696,1696,2,c,1,1,-1,169,0,,,,,,,,160,6,16,179,8,11,0,0,0,0,0,0,4
aVC,4.434875283446753,2,267,1,,7,,1696,1696,2,c,1,1,-1,170,0,,,,,,,,160,6,16,179,7,11,0,0,0,0,0,0,5
aVC,4.451564625850382,2,268,1,,6,,1696,1696,2,c,1,1,0,171,-1,,,,,,,,160,6,16,179,6,11,0,0,0,0,0,-1,1
fCB,4.468979591836776,2,269,0,,6,,3392,3392,1,c,1,1,5,171,0,,,,,,,,64,13,16,179,6,11,0,0,0,0,-1,0,1
aVC,4.469024943310699,2,269,1,,11,,3392,3392,1,c,1,1,-1,172,0,,,,,,,,64,13,16,179,11,11,0,0,0,0,1,0,1
aVC,4.485034013605483,2,270,1,,10,,3392,3392,1,c,1,1,-1,173,0,,,,,,,,64,13,16,179,10,11,0,0,0,0,0,0,2
aVC,4.5016099773243035,2,271,1,,9,,3392,3392,1,c,1,1,-1,174,0,,,,,,,,64,13,16,187,9,11,0,0,0,0,0,0,3
aVC,4.518321995464893,2,272,1,,8,,3392,3392,1,c,1,1,-1,175,0,,,,,,,,64,13,16,187,8,11,0,0,0,0,0,0,4
aVC,4.534965986394599,2,273,1,,7,,3392,3392,1,c,1,1,-1,176,0,,,,,,,,64,13,16,187,7,11,0,0,0,0,0,0,5
aVC,4.551655328798227,2,274,1,,6,,3392,3392,1,c,1,1,0,177,1,,,,,,,,64,13,16,187,6,11,0,0,0,0,0,1,1
fCB,4.568866213151969,2,275,0,,6,,1696,1696,2,c,1,1,5,177,0,,,,,,,,160,6,16,187,6,11,0,0,0,0,-1,0,1
aVC,4.568911564625892,2,275,1,,11,,1696,1696,2,c,1,1,-1,178,0,,,,,,,,160,6,16,187,11,11,0,0,0,0,1,0,1
aVC,4.585056689342445,2,276,1,,10,,1696,1696,2,c,1,1,-1,179,0,,,,,,,,160,6,16,187,10,11,0,0,0,0,0,0,2
aVC,4.601746031746074,2,277,1,,9,,1696,1696,2,c,1,1,-1,180,0,,,,,,,,160,6,16,187,9,11,0,0,0,0,0,0,3
aVC,4.618435374149702,2,278,1,,8,,1696,1696,2,c,1,1,-1,181,0,,,,,,,,160,6,16,187,8,11,0,0,0,0,0,0,4
aVC,4.63512471655333,2,279,1,,7,,1696,1696,2,c,1,1,-1,182,0,,,,,,,,160,6,16,187,7,11,0,0,0,0,0,0,5
aVC,4.6518140589569565,2,280,1,,6,,1696,1696,2,c,1,1,0,183,-1,,,,,,,,160,6,16,187,6,11,0,0,0,0,0,-1,1
fCB,4.670702947845845,2,281,0,,6,,3392,3392,1,c,1,1,5,183,0,,,,,,,,64,13,16,187,6,11,0,0,0,0,-1,0,1
aVC,4.670748299319768,2,281,1,,11,,3392,3392,1,c,1,1,-1,184,0,,,,,,,,64,13,16,187,11,11,0,0,0,0,1,0,1
aVC,4.685215419501172,2,282,1,,10,,3392,3392,1,c,1,1,-1,185,0,,,,,,,,64,13,16,187,10,11,0,0,0,0,0,0,2
aVC,4.7019274376417615,2,283,1,,9,,3392,3392,1,c,1,1,-1,186,0,,,,,,,,64,13,16,187,9,11,0,0,0,0,0,0,3
aVC,4.718684807256273,2,284,1,,8,,3392,3392,1,c,1,1,-1,187,0,,,,,,,,64,13,16,187,8,11,0,0,0,0,0,0,4
aVC,4.735328798185977,2,285,1,,7,,3392,3392,1,c,1,1,-1,188,0,,,,,,,,64,13,16,187,7,11,0,0,0,0,0,0,5
aVC,4.752018140589604,2,286,1,,6,,3392,3392,1,c,1,1,5,189,0,,,,,,,,64,13,16,187,6,11,0,0,0,0,0,0,1
aVC,4.7697505668934586,2,287,1,,11,,3392,3392,1,c,1,1,-1,190,0,,,,,,,,64,13,16,187,11,11,0,0,0,0,0,0,1
aVC,4.785419501133821,2,288,1,,10,,3392,3392,1,c,1,1,-1,191,0,,,,,,,,64,13,16,187,10,11,0,0,0,0,0,0,2
aVC,4.802108843537448,2,289,1,,9,,3392,3392,1,c,1,1,-1,192,0,,,,,,,,64,13,16,187,9,11,0,0,0,0,0,0,3
aVC,4.818820861678038,2,290,1,,8,,3392,3392,1,c,1,1,-1,193,0,,,,,,,,64,13,16,187,8,11,0,0,0,0,0,0,4
aVC,4.835396825396859,2,291,58,,7,,3392,3392,1,c,1,1,-1,194,0,,,,,,,,64,13,16,187,7,11,0,0,0,0,57,0,1
aVC,5.803242630385518,2,349,1,,6,,3392,3392,1,c,1,1,-1,195,0,,,,,,,,64,13,16,187,6,11,0,0,0,0,-57,0,1
aVC,5.8199319727891465,2,350,1,,5,,3392,3392,1,c,1,1,-1,196,0,,,,,,,,64,13,16,187,5,11,0,0,0,0,0,0,2
aVC,5.836643990929736,2,351,1,,4,,3392,3392,1,c,1,1,-1,197,0,,,,,,,,64,13,16,187,4,11,0,0,0,0,0,0,3
aVC,5.853333333333363,2,352,1,,3,,3392,3392,1,c,1,1,0,198,0,,,,,,,,64,13,16,187,3,11,0,0,0,0,0,0,1
fCB,5.870204081632682,2,353,0,,3,,0,0,1,r,1,1,-3,198,0,,,,,,,,0,0,16,187,3,11,0,0,0,0,-1,0,1
aVC,5.870249433106605,2,353,0,,0,,0,0,1,r,1,1,0,199,0,,,,,,,,0,0,16,187,0,11,0,0,0,0,0,0,1
mode,5.870430839002297,2,353,0,,0,,0,0,1,r,0,1,0,199,0,,,,,,,,0,0,16,191,0,11,0,0,0,0,0,0,2
