#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
aVC,68.83185941043156,0,4130,30,,6,,1008,1008,2,a,1,1,-1,949,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,69.3324263038556,0,4160,1,,5,,1008,1008,2,a,1,1,-1,950,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,69.34918367347012,0,4161,1,,4,,1008,1008,2,a,1,1,-1,951,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,69.36555555555631,0,4162,1,,3,,1008,1008,2,a,1,1,-1,952,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,69.38199546485338,0,4163,2,,2,,1008,1008,2,a,1,1,10,953,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,1,0,1
aVC,69.4011564625858,0,4165,0,,12,,1008,1008,2,a,1,1,0,954,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-2,0,1
evS,69.40124716553366,0,4165,0,,12,,1008,1008,2,a,1,1,-1,954,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,0,0,1
aVC,69.41523809523888,0,4165,1,,11,,1008,1008,2,a,1,1,-1,955,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,1,0,1
aVC,69.43197278911644,0,4166,1,,10,,1008,1008,2,a,1,1,-1,956,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,2
aVC,69.44868480725705,0,4167,1,,9,,1008,1008,2,a,1,1,-1,957,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,3
aVC,69.4650793650802,0,4168,1,,8,,1008,1008,2,a,1,1,-1,958,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,4
aVC,69.48129251700765,0,4169,1,,7,,1008,1008,2,a,1,1,-1,959,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,5
aVC,69.49770975056775,0,4170,30,,6,,1008,1008,2,a,1,1,-1,960,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,69.99789115646347,0,4200,1,,5,,1008,1008,2,a,1,1,-1,961,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,70.0143990929714,0,4201,1,,4,,1008,1008,2,a,1,1,-1,962,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,70.03077097505756,0,4202,1,,3,,1008,1008,2,a,1,1,-1,963,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,70.04721088435463,0,4203,1,,2,,1008,1008,2,a,1,1,10,964,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,70.06519274376505,0,4204,0,,12,,1008,1008,2,a,1,1,0,965,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,70.06528344671291,0,4204,1,,12,,1008,1008,2,a,1,1,-1,965,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,70.0804081632662,0,4205,1,,11,,1008,1008,2,a,1,1,-1,966,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,70.09716553288074,0,4206,1,,10,,1008,1008,2,a,1,1,-1,967,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,70.11378684807349,0,4207,1,,9,,1008,1008,2,a,1,1,-1,968,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,70.13015873015966,0,4208,1,,8,,1008,1008,2,a,1,1,-1,969,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,70.14662131519367,0,4209,1,,7,,1008,1008,2,a,1,1,-1,970,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,70.16308390022769,0,4210,30,,6,,1008,1008,2,a,1,1,-1,971,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,70.66340136054514,0,4240,1,,5,,1008,1008,2,a,1,1,-1,972,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,70.67990929705309,0,4241,1,,4,,1008,1008,2,a,1,1,-1,973,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,70.69628117913928,0,4242,1,,3,,1008,1008,2,a,1,1,-1,974,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,70.71269841269938,0,4243,1,,2,,1008,1008,2,a,1,1,10,975,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,70.73213151927534,0,4244,0,,12,,1008,1008,2,a,1,1,0,976,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,70.7322222222232,0,4244,1,,12,,1008,1008,2,a,1,1,-1,976,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,70.74621315192842,0,4245,1,,11,,1008,1008,2,a,1,1,-1,977,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,70.76294784580598,0,4246,1,,10,,1008,1008,2,a,1,1,-1,978,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,70.77965986394659,0,4247,1,,9,,1008,1008,2,a,1,1,-1,979,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,70.79605442176974,0,4248,1,,8,,1008,1008,2,a,1,1,-1,980,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,70.8122675736972,0,4249,1,,7,,1008,1008,2,a,1,1,-1,981,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,70.8286848072573,0,4250,30,,6,,1008,1008,2,a,1,1,-1,982,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,71.32886621315302,0,4280,1,,5,,1008,1008,2,a,1,1,-1,983,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,71.345351473924,0,4281,1,,4,,1008,1008,2,a,1,1,-1,984,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,71.3619954648537,0,4282,1,,3,,1008,1008,2,a,1,1,-1,985,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,71.37843537415077,0,4283,1,,2,,1008,1008,2,a,1,1,10,986,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,71.3964172335612,0,4284,0,,12,,1008,1008,2,a,1,1,0,987,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,71.39687074830044,0,4284,1,,12,,1008,1008,2,a,1,1,-1,987,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,71.41199546485373,0,4285,1,,11,,1008,1008,2,a,1,1,-1,988,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,71.42875283446826,0,4286,1,,10,,1008,1008,2,a,1,1,-1,989,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,71.44537414966102,0,4287,1,,9,,1008,1008,2,a,1,1,-1,990,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,71.4617460317472,0,4288,1,,8,,1008,1008,2,a,1,1,-1,991,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,71.47795918367464,0,4289,1,,7,,1008,1008,2,a,1,1,-1,992,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,71.49442176870866,0,4290,30,,6,,1008,1008,2,a,1,1,-1,993,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,71.99473922902612,0,4320,1,,5,,1008,1008,2,a,1,1,-1,994,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,72.01124716553407,0,4321,1,,4,,1008,1008,2,a,1,1,-1,995,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,72.02761904762026,0,4322,1,,3,,1008,1008,2,a,1,1,-1,996,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,72.04403628118037,0,4323,1,,2,,1008,1008,2,a,1,1,10,997,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,72.0634240362824,0,4324,0,,12,,1008,1008,2,a,1,1,0,998,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,72.06351473923026,0,4324,1,,12,,1008,1008,2,a,1,1,-1,998,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,72.07755102040939,0,4325,1,,11,,1008,1008,2,a,1,1,-1,999,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,72.09428571428695,0,4326,1,,10,,1008,1008,2,a,1,1,-1,1000,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,72.11099773242756,0,4327,1,,9,,1008,1008,2,a,1,1,-1,1001,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,72.12739229025071,0,4328,1,,8,,1008,1008,2,a,1,1,-1,1002,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,72.14360544217817,0,4329,1,,7,,1008,1008,2,a,1,1,-1,1003,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,72.16002267573828,0,4330,30,,6,,1008,1008,2,a,1,1,-1,1004,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,72.66020408163399,0,4360,1,,5,,1008,1008,2,a,1,1,-1,1005,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,72.67668934240497,0,4361,1,,4,,1008,1008,2,a,1,1,-1,1006,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,72.6933106575977,0,4362,1,,3,,1008,1008,2,a,1,1,-1,1007,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,72.71000000000133,0,4363,1,,2,,1008,1008,2,a,1,1,10,1008,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,72.72804988662264,0,4364,1,,12,,1008,1008,2,a,1,1,-1,1009,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,0,0,1
aVC,72.74394557823263,0,4365,0,,11,,1008,1008,2,a,1,1,0,1010,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,-1,0,1
ePL,72.74435374149793,0,4365,0,,11,,1008,1008,2,a,1,1,0,1010,0,,,,,,,,240,3,4,184,11,184,3,9,0,0,0,0,2
evM,72.74439909297186,0,4365,0,,11,,1008,1008,2,a,1,1,0,1010,0,,,,,,,,240,3,4,184,11,184,0,9,0,0,0,0,3
evS,72.74444444444579,0,4365,1,,11,,1008,1008,2,a,1,1,-1,1010,0,,,,,,,,240,3,4,184,11,184,0,10,0,0,1,0,1
aVC,72.76036281179273,0,4366,1,,10,,1008,1008,2,a,1,1,-1,1011,0,,,,,,,,240,3,4,170,10,184,0,10,0,0,0,0,2
aVC,72.77698412698547,0,4367,1,,9,,1008,1008,2,a,1,1,-1,1012,0,,,,,,,,240,3,4,170,9,184,0,10,0,0,0,0,3
aVC,72.79369614512606,0,4368,1,,8,,1008,1008,2,a,1,1,-1,1013,0,,,,,,,,240,3,4,170,8,184,0,10,0,0,0,0,4
aVC,72.8103854875297,0,4369,1,,7,,1008,1008,2,a,1,1,-1,1014,0,,,,,,,,240,3,4,170,7,184,0,10,0,0,0,0,5
aVC,72.82707482993334,0,4370,1,,6,,1008,1008,2,a,1,1,-1,1015,0,,,,,,,,240,3,4,170,6,184,0,10,0,0,0,0,6
aVC,72.84346938775649,0,4371,1,,5,,1008,1008,2,a,1,1,-1,1016,0,,,,,,,,240,3,4,170,5,184,0,10,0,0,0,0,7
aVC,72.85961451247304,0,4372,1,,4,,1008,1008,2,a,1,1,-1,1017,0,,,,,,,,240,3,4,186,4,184,0,10,0,0,0,0,8
aVC,72.87630385487667,0,4373,1,,3,,1008,1008,2,a,1,1,0,1018,0,,,,,,,,240,3,4,186,3,184,0,10,0,0,0,0,1
fCB,72.89403628118053,0,4374,0,,3,,1184,1184,2,f+,1,1,9,1018,0,,,,,,,,160,4,4,186,3,184,0,10,0,0,-1,0,1
aVC,72.89408163265446,0,4374,1,,12,,1184,1184,2,f+,1,1,-1,1019,0,,,,,,,,160,4,4,186,12,184,0,10,0,0,1,0,1
aVC,72.90997732426445,0,4375,0,,11,,1184,1184,2,f+,1,1,0,1020,0,,,,,,,,160,4,4,184,11,184,0,10,0,0,-1,0,1
evS,72.91045351474064,0,4375,1,,11,,1184,1184,2,f+,1,1,-1,1020,0,,,,,,,,160,4,4,184,11,184,0,10,0,0,1,0,1
aVC,72.92637188208758,0,4376,1,,10,,1184,1184,2,f+,1,1,-1,1021,0,,,,,,,,160,4,4,170,10,184,0,10,0,0,0,0,2
aVC,72.94299319728033,0,4377,1,,9,,1184,1184,2,f+,1,1,-1,1022,0,,,,,,,,160,4,4,170,9,184,0,10,0,0,0,0,3
aVC,72.95970521542093,0,4378,1,,8,,1184,1184,2,f+,1,1,-1,1023,0,,,,,,,,160,4,4,170,8,184,0,10,0,0,0,0,4
aVC,72.97639455782455,0,4379,1,,7,,1184,1184,2,f+,1,1,-1,1024,0,,,,,,,,160,4,4,170,7,184,0,10,0,0,0,0,5
aVC,72.99310657596514,0,4380,1,,6,,1184,1184,2,f+,1,1,-1,1025,0,,,,,,,,160,4,4,170,6,184,0,10,0,0,0,0,6
aVC,73.00950113378828,0,4381,1,,5,,1184,1184,2,f+,1,1,-1,1026,0,,,,,,,,160,4,4,170,5,184,0,10,0,0,0,0,7
aVC,73.02564625850484,0,4382,1,,4,,1184,1184,2,f+,1,1,-1,1027,0,,,,,,,,160,4,4,186,4,184,0,10,0,0,0,0,8
aVC,73.0420861678019,0,4383,1,,3,,1184,1184,2,f+,1,1,0,1028,0,,,,,,,,160,4,4,186,3,184,0,10,0,0,0,0,1
fCA,73.05977324263183,0,4384,0,,3,,1120,1120,2,g,1,1,9,1028,0,,,,,,,,96,4,4,186,3,184,0,10,0,0,-1,0,1
aVC,73.05984126984272,0,4384,1,,12,,1120,1120,2,g,1,1,-1,1029,0,,,,,,,,96,4,4,186,12,184,0,10,0,0,1,0,1
aVC,73.07573696145272,0,4385,0,,11,,1120,1120,2,g,1,1,0,1030,0,,,,,,,,96,4,4,184,11,184,0,10,0,0,-1,0,1
evS,73.0759863945593,0,4385,1,,11,,1120,1120,2,g,1,1,-1,1030,0,,,,,,,,96,4,4,184,11,184,0,10,0,0,1,0,1
aVC,73.09190476190624,0,4386,1,,10,,1120,1120,2,g,1,1,-1,1031,0,,,,,,,,96,4,4,170,10,184,0,10,0,0,0,0,2
aVC,73.10852607709897,0,4387,1,,9,,1120,1120,2,g,1,1,-1,1032,0,,,,,,,,96,4,4,170,9,184,0,10,0,0,0,0,3
aVC,73.12523809523957,0,4388,1,,8,,1120,1120,2,g,1,1,-1,1033,0,,,,,,,,96,4,4,170,8,184,0,10,0,0,0,0,4
aVC,73.1419274376432,0,4389,1,,7,,1120,1120,2,g,1,1,-1,1034,0,,,,,,,,96,4,4,170,7,184,0,10,0,0,0,0,5
aVC,73.15861678004684,0,4390,1,,6,,1120,1120,2,g,1,1,-1,1035,0,,,,,,,,96,4,4,170,6,184,0,10,0,0,0,0,6
aVC,73.17501133786998,0,4391,1,,5,,1120,1120,2,g,1,1,-1,1036,0,,,,,,,,96,4,4,170,5,184,0,10,0,0,0,0,7
aVC,73.19115646258653,0,4392,1,,4,,1120,1120,2,g,1,1,-1,1037,0,,,,,,,,96,4,4,186,4,184,0,10,0,0,0,0,8
aVC,73.20759637188358,0,4393,1,,3,,1120,1120,2,g,1,1,0,1038,0,,,,,,,,96,4,4,186,3,184,0,10,0,0,0,0,1
fCA,73.2255328798201,0,4394,0,,3,,1056,1056,2,g+,1,1,9,1038,0,,,,,,,,32,4,4,186,3,184,0,10,0,0,-1,0,1
aVC,73.22562358276794,0,4394,1,,12,,1056,1056,2,g+,1,1,-1,1039,0,,,,,,,,32,4,4,186,12,184,0,10,0,0,1,0,1
aVC,73.24151927437792,0,4395,0,,11,,1056,1056,2,g+,1,1,0,1040,0,,,,,,,,32,4,4,184,11,184,0,10,0,0,-1,0,1
evS,73.24199546485411,0,4395,1,,11,,1056,1056,2,g+,1,1,-1,1040,0,,,,,,,,32,4,4,184,11,184,0,10,0,0,1,0,1
aVC,73.25791383220106,0,4396,1,,10,,1056,1056,2,g+,1,1,-1,1041,0,,,,,,,,32,4,4,170,10,184,0,10,0,0,0,0,2
aVC,73.2745351473938,0,4397,1,,9,,1056,1056,2,g+,1,1,-1,1042,0,,,,,,,,32,4,4,170,9,184,0,10,0,0,0,0,3
aVC,73.29124716553441,0,4398,1,,8,,1056,1056,2,g+,1,1,-1,1043,0,,,,,,,,32,4,4,170,8,184,0,10,0,0,0,0,4
aVC,73.30793650793804,0,4399,1,,7,,1056,1056,2,g+,1,1,-1,1044,0,,,,,,,,32,4,4,170,7,184,0,10,0,0,0,0,5
aVC,73.32467120181559,0,4400,1,,6,,1056,1056,2,g+,1,1,-1,1045,0,,,,,,,,32,4,4,170,6,184,0,10,0,0,0,0,6
aVC,73.34106575963872,0,4401,1,,5,,1056,1056,2,g+,1,1,-1,1046,0,,,,,,,,32,4,4,170,5,184,0,10,0,0,0,0,7
aVC,73.35696145124871,0,4402,1,,4,,1056,1056,2,g+,1,1,-1,1047,0,,,,,,,,32,4,4,186,4,184,0,10,0,0,0,0,8
aVC,73.37340136054577,0,4403,1,,3,,1056,1056,2,g+,1,1,0,1048,0,,,,,,,,32,4,4,186,3,184,0,10,0,0,0,0,1
fCB,73.39424036281335,0,4404,0,,3,,1008,1008,2,a,1,1,9,1048,0,,,,,,,,240,3,4,186,3,184,0,10,0,0,-1,0,1
aVC,73.39428571428728,0,4404,0,,12,,1008,1008,2,a,1,1,0,1049,0,,,,,,,,240,3,4,186,12,184,0,10,0,0,0,0,1
ePL,73.3946485260787,0,4404,0,,12,,1008,1008,2,a,1,1,0,1049,0,,,,,,,,240,3,4,186,12,0,0,10,0,0,0,0,2
evM,73.39469387755263,0,4404,0,,12,,1008,1008,2,a,1,1,0,1049,0,,,,,,,,240,3,4,186,12,0,3,10,0,0,0,0,3
evS,73.39473922902656,0,4404,1,,12,,1008,1008,2,a,1,1,-1,1049,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,73.40675736961603,0,4405,1,,11,,1008,1008,2,a,1,1,-1,1050,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,73.4234920634936,0,4406,1,,10,,1008,1008,2,a,1,1,-1,1051,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,73.44018140589725,0,4407,1,,9,,1008,1008,2,a,1,1,-1,1052,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,73.45655328798344,0,4408,1,,8,,1008,1008,2,a,1,1,-1,1053,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,73.47303854875443,0,4409,1,,7,,1008,1008,2,a,1,1,-1,1054,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,73.4894104308406,0,4410,30,,6,,1008,1008,2,a,1,1,-1,1055,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,73.98988662131697,0,4440,1,,5,,1008,1008,2,a,1,1,-1,1056,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,74.00632653061403,0,4441,1,,4,,1008,1008,2,a,1,1,-1,1057,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,74.0227664399111,0,4442,1,,3,,1008,1008,2,a,1,1,-1,1058,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,74.03920634920816,0,4443,1,,2,,1008,1008,2,a,1,1,10,1059,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,74.05773242630566,0,4444,0,,12,,1008,1008,2,a,1,1,0,1060,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,74.05782312925352,0,4444,1,,12,,1008,1008,2,a,1,1,-1,1060,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,74.07244897959366,0,4445,1,,11,,1008,1008,2,a,1,1,-1,1061,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,74.08916099773427,0,4446,1,,10,,1008,1008,2,a,1,1,-1,1062,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,74.1058503401379,0,4447,1,,9,,1008,1008,2,a,1,1,-1,1063,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,74.12222222222408,0,4448,1,,8,,1008,1008,2,a,1,1,-1,1064,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,74.13845804988848,0,4449,1,,7,,1008,1008,2,a,1,1,-1,1065,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,74.15482993197466,0,4450,30,,6,,1008,1008,2,a,1,1,-1,1066,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,74.65512471655512,0,4480,1,,5,,1008,1008,2,a,1,1,-1,1067,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,74.67163265306307,0,4481,1,,4,,1008,1008,2,a,1,1,-1,1068,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,74.68800453514925,0,4482,1,,3,,1008,1008,2,a,1,1,-1,1069,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,74.70444444444631,0,4483,1,,2,,1008,1008,2,a,1,1,10,1070,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,74.72301587301774,0,4484,0,,12,,1008,1008,2,a,1,1,0,1071,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,74.7231065759656,0,4484,1,,12,,1008,1008,2,a,1,1,-1,1071,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,74.7376417233579,0,4485,1,,11,,1008,1008,2,a,1,1,-1,1072,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,74.75444444444635,0,4486,1,,10,,1008,1008,2,a,1,1,-1,1073,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,74.77106575963911,0,4487,1,,9,,1008,1008,2,a,1,1,-1,1074,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,74.78746031746226,0,4488,1,,8,,1008,1008,2,a,1,1,-1,1075,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,74.80367346938971,0,4489,1,,7,,1008,1008,2,a,1,1,-1,1076,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,74.82013605442373,0,4490,30,,6,,1008,1008,2,a,1,1,-1,1077,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,75.32036281179339,0,4520,1,,5,,1008,1008,2,a,1,1,-1,1078,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,75.33684807256436,0,4521,1,,4,,1008,1008,2,a,1,1,-1,1079,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,75.35349206349407,0,4522,1,,3,,1008,1008,2,a,1,1,-1,1080,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,75.36993197279114,0,4523,1,,2,,1008,1008,2,a,1,1,10,1081,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,75.38841269841471,0,4524,0,,12,,1008,1008,2,a,1,1,0,1082,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,75.38850340136257,0,4524,1,,12,,1008,1008,2,a,1,1,-1,1082,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,75.40317460317664,0,4525,1,,11,,1008,1008,2,a,1,1,-1,1083,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,75.41986394558029,0,4526,1,,10,,1008,1008,2,a,1,1,-1,1084,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,75.43657596372088,0,4527,1,,9,,1008,1008,2,a,1,1,-1,1085,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,75.45294784580706,0,4528,1,,8,,1008,1008,2,a,1,1,-1,1086,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,75.46918367347146,0,4529,1,,7,,1008,1008,2,a,1,1,-1,1087,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,75.48553287982068,0,4530,30,,6,,1008,1008,2,a,1,1,-1,1088,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,75.98609977324467,0,4560,1,,5,,1008,1008,2,a,1,1,-1,1089,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,76.00260770975261,0,4561,1,,4,,1008,1008,2,a,1,1,-1,1090,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,76.01897959183879,0,4562,1,,3,,1008,1008,2,a,1,1,-1,1091,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,76.03541950113585,0,4563,1,,2,,1008,1008,2,a,1,1,10,1092,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,76.05455782313132,0,4564,0,,12,,1008,1008,2,a,1,1,0,1093,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,76.05501133787057,0,4564,1,,12,,1008,1008,2,a,1,1,-1,1093,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,76.0690476190497,0,4565,1,,11,,1008,1008,2,a,1,1,-1,1094,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,76.08578231292726,0,4566,1,,10,,1008,1008,2,a,1,1,-1,1095,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,76.10247165533092,0,4567,1,,9,,1008,1008,2,a,1,1,-1,1096,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,76.11886621315406,0,4568,1,,8,,1008,1008,2,a,1,1,-1,1097,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,76.13510204081848,0,4569,1,,7,,1008,1008,2,a,1,1,-1,1098,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,76.1514512471677,0,4570,30,,6,,1008,1008,2,a,1,1,-1,1099,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,76.6519274376439,0,4600,1,,5,,1008,1008,2,a,1,1,-1,1100,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,76.66843537415184,0,4601,1,,4,,1008,1008,2,a,1,1,-1,1101,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,76.684807256238,0,4602,1,,3,,1008,1008,2,a,1,1,-1,1102,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,76.70124716553507,0,4603,1,,2,,1008,1008,2,a,1,1,10,1103,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,76.71922902494549,0,4604,0,,12,,1008,1008,2,a,1,1,0,1104,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
