#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2
aVC,14.316054421768316,2,859,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,10,66,0,10,0,0
aVC,14.349433106575573,2,861,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,9,66,0,10,0,0
aVC,14.366122448979201,2,862,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,8,66,0,10,0,0
aVC,14.382789115645869,2,863,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,7,66,0,10,0,0
fCA,14.400975056688953,1,865,,,,,,,,,0,,,,,,,,,,,,208,1,0,187,9,66,0,10,0,0
fCB,14.400997732425914,1,865,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,66,0,10,0,0
aVC,14.401043083899836,1,865,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,66,0,10,0,0
aVC,14.401179138321604,2,865,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,13,66,0,10,0,0
ePL,14.40126984126945,0,865,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,0,10,0,0
ePL,14.40126984126945,1,865,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,0,10,0,0
ePL,14.40126984126945,2,865,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,13,0,0,10,0,0
evM,14.401337868480335,0,865,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,10,0,0
evM,14.401337868480335,1,865,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,10,0,0
evM,14.401337868480335,2,865,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,13,0,3,10,0,0
evS,14.401383219954257,0,865,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,14.401383219954257,1,865,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,14.401383219954257,2,865,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,13,0,3,9,0,0
mode,14.401496598639064,1,865,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,14.416371882085773,1,865,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,14.416394557822734,1,865,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,14.416530612244502,2,865,,,,,,,,,1,,,,,,,,,,,,96,4,0,185,12,0,3,9,0,0
fCB,14.4330612244894,1,866,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,14.433197278911168,2,866,,,,,,,,,1,,,,,,,,,,,,96,4,0,185,11,0,3,9,0,0
fCB,14.44977324262999,1,867,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,14.449909297051757,2,867,,,,,,,,,1,,,,,,,,,,,,96,4,0,185,10,0,3,9,0,0
mode,14.466734693877154,1,869,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,14.48292517006763,2,869,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,9,0,3,9,0,0
aVC,14.499614512471258,2,870,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,8,0,3,9,0,0
aVC,14.516303854874886,2,871,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,7,0,3,9,0,0
fCA,14.534399092970125,1,873,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,14.534421768707086,1,873,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,14.534421768707086,2,873,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,13,0,3,9,0,0
evS,14.534421768707086,0,873,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,14.534421768707086,1,873,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,14.534421768707086,2,873,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,13,0,3,9,0,0
mode,14.534557823128853,1,873,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,14.54950113378645,1,873,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,14.549546485260372,1,873,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,14.54968253968214,2,873,,,,,,,,,1,,,,,,,,,,,,96,4,0,185,12,0,3,9,0,0
fCB,14.566213151927037,1,874,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,14.566349206348805,2,874,,,,,,,,,1,,,,,,,,,,,,96,4,0,185,11,0,3,9,0,0
fCB,14.582902494330664,1,875,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,14.583038548752432,2,875,,,,,,,,,1,,,,,,,,,,,,96,4,0,185,10,0,3,9,0,0
mode,14.59986394557783,1,876,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,14.616077097505267,2,877,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,9,0,3,9,0,0
aVC,14.632766439908895,2,878,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,8,0,3,9,0,0
aVC,14.649433106575563,2,879,,,,,,,,,1,,,,,,,,,,,,96,4,0,187,7,0,3,9,0,0
fCA,14.667596371881686,1,881,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,14.667641723355608,1,881,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,14.667732426303454,2,881,,,,,,,,,1,,,,,,,,,,,,48,4,0,187,7,0,3,9,0,0
fCB,14.667777777777376,2,881,,,,,,,,,1,,,,,,,,,,,,48,2,0,187,7,0,3,9,0,0
aVC,14.667823129251298,2,881,,,,,,,,,1,,,,,,,,,,,,48,2,0,187,13,0,3,9,0,0
ePL,14.667913832199144,0,881,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,14.667913832199144,1,881,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,14.667913832199144,2,881,,,,,,,,,1,,,,,,,,,,,,48,2,0,187,13,66,3,9,0,0
evM,14.667959183673066,0,881,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,14.667959183673066,1,881,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,14.667959183673066,2,881,,,,,,,,,1,,,,,,,,,,,,48,2,0,187,13,66,0,9,0,0
evS,14.668004535146988,0,881,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,14.668004535146988,1,881,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,14.668004535146988,2,881,,,,,,,,,1,,,,,,,,,,,,48,2,0,187,13,66,0,10,0,0
mode,14.668140589568756,1,881,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,14.68335600906989,1,882,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,14.683469387754696,2,882,,,,,,,,,1,,,,,,,,,,,,48,2,0,185,12,66,0,10,0,0
wNC,14.683560090702542,0,882,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,14.683560090702542,1,882,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,14.683560090702542,2,882,,,,,,,,,1,,,,,,,,,,,,48,2,8,185,12,66,0,10,0,0
mode,14.68369614512431,1,882,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,14.699727891156057,1,882,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,14.699841269840864,2,882,,,,,,,,,1,,,,,,,,,,,,48,2,8,171,11,66,0,10,0,0
aVC,14.716417233559685,1,883,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,14.716553287981453,2,883,,,,,,,,,1,,,,,,,,,,,,48,2,8,171,10,66,0,10,0,0
aVC,14.733310657595965,1,884,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,14.749773242629978,1,885,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,14.749909297051746,2,885,,,,,,,,,1,,,,,,,,,,,,48,2,8,171,9,66,0,10,0,0
aVC,14.766485260770567,1,886,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,14.766598639455374,2,886,,,,,,,,,1,,,,,,,,,,,,48,2,8,171,8,66,0,10,0,0
aVC,14.783151927437235,1,887,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,14.783287981859003,2,887,,,,,,,,,1,,,,,,,,,,,,48,2,8,171,7,66,0,10,0,0
fCA,14.80122448979551,1,889,,,,,,,,,2,,,,,,,,,,,,0,1,8,171,4,66,0,10,0,0
fCB,14.801269841269432,1,889,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,4,66,0,10,0,0
aVC,14.801315192743354,1,889,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,10,66,0,10,0,0
fCA,14.801360544217276,2,889,,,,,,,,,1,,,,,,,,,,,,96,2,8,171,7,66,0,10,0,0
fCB,14.801383219954237,2,889,,,,,,,,,1,,,,,,,,,,,,96,4,8,171,7,66,0,10,0,0
aVC,14.80142857142816,2,889,,,,,,,,,1,,,,,,,,,,,,96,4,8,171,13,66,0,10,0,0
wNC,14.801519274376005,0,889,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,14.801519274376005,1,889,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,10,66,0,10,0,0
wNC,14.801519274376005,2,889,,,,,,,,,1,,,,,,,,,,,,96,4,0,171,13,66,0,10,0,0
mode,14.801655328797773,1,889,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,10,66,0,10,0,0
aVC,14.816666666666254,1,889,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,8,66,0,10,0,0
aVC,14.816802721088022,2,890,,,,,,,,,1,,,,,,,,,,,,96,4,0,169,12,66,0,10,0,0
mode,14.817029478457636,1,890,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,8,66,0,10,0,0
aVC,14.833038548752421,2,890,,,,,,,,,1,,,,,,,,,,,,96,4,0,171,11,66,0,10,0,0
aVC,14.849727891156048,2,891,,,,,,,,,1,,,,,,,,,,,,96,4,0,171,10,66,0,10,0,0
aVC,14.88303854875242,1,893,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,7,66,0,10,0,0
aVC,14.883174603174188,2,893,,,,,,,,,1,,,,,,,,,,,,96,4,0,171,9,66,0,10,0,0
aVC,14.899523809523396,2,894,,,,,,,,,1,,,,,,,,,,,,96,4,0,171,8,66,0,10,0,0
aVC,14.916213151927023,2,895,,,,,,,,,1,,,,,,,,,,,,96,4,0,171,7,66,0,10,0,0
fCA,14.935011337868065,1,897,,,,,,,,,2,,,,,,,,,,,,208,10,0,171,7,66,0,10,0,0
fCB,14.935034013605026,1,897,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,7,66,0,10,0,0
aVC,14.935079365078948,1,897,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,66,0,10,0,0
fCA,14.935147392289833,2,897,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,7,66,0,10,0,0
aVC,14.935215419500718,2,897,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,13,66,0,10,0,0
ePL,14.935306122448564,0,897,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,0,10,0,0
ePL,14.935306122448564,1,897,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,0,10,0,0
ePL,14.935306122448564,2,897,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,13,0,0,10,0,0
evM,14.935351473922486,0,897,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,3,10,0,0
evM,14.935351473922486,1,897,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,3,10,0,0
evM,14.935351473922486,2,897,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,13,0,3,10,0,0
evS,14.93541950113337,0,897,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,3,9,0,0
evS,14.93541950113337,1,897,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,3,9,0,0
evS,14.93541950113337,2,897,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,13,0,3,9,0,0
mode,14.935532879818178,1,897,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,14.949750566893009,1,897,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,14.94977324262997,1,897,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,14.949909297051738,2,897,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,12,0,3,9,0,0
fCB,14.966485260770558,1,898,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,14.966621315192326,2,898,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,11,0,3,9,0,0
fCB,14.983174603174184,1,899,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,14.983310657595952,2,899,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,10,0,3,9,0,0
mode,15.000136054421349,1,901,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,15.06734693877509,1,905,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
mode,15.067709750566474,1,905,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,15.083083900226336,2,905,,,,,,,,,1,,,,,,,,,,,,160,4,0,171,9,0,3,9,0,0
mode,15.083083900226336,1,905,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,15.099546485260351,2,906,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,8,0,3,9,0,0
aVC,15.116213151927017,2,907,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,7,0,3,9,0,0
mode,15.134353741496177,1,909,,,,,,,,,2,,,,,,,,,,,,0,8,0,175,9,0,3,9,0,0
mode,15.134353741496177,2,909,,,,,,,,,0,,,,,,,,,,,,160,4,0,175,7,0,3,9,0,0
aVC,15.149659863945155,2,909,,,,,,,,,0,,,,,,,,,,,,160,4,0,175,6,0,3,9,0,0
mode,15.149659863945155,1,909,,,,,,,,,0,,,,,,,,,,,,0,8,0,191,9,0,3,9,0,0
aVC,15.166145124716131,2,910,,,,,,,,,0,,,,,,,,,,,,160,4,0,191,5,0,3,9,0,0
aVC,15.182789115645836,2,911,,,,,,,,,0,,,,,,,,,,,,160,4,0,191,4,0,3,9,0,0
fCA,15.201065759636766,1,913,,,,,,,,,0,,,,,,,,,,,,176,8,0,191,9,0,3,9,0,0
fCB,15.201111111110688,1,913,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,9,0,3,9,0,0
aVC,15.20115646258461,1,913,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,0,3,9,0,0
fCA,15.201201814058532,2,913,,,,,,,,,0,,,,,,,,,,,,80,4,0,191,4,0,3,9,0,0
fCB,15.201247165532454,2,913,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,4,0,3,9,0,0
aVC,15.201292517006376,2,913,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,13,0,3,9,0,0
ePL,15.201383219954222,0,913,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,3,9,0,0
ePL,15.201383219954222,1,913,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,3,9,0,0
ePL,15.201383219954222,2,913,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,13,66,3,9,0,0
evM,15.201428571428144,0,913,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,0,9,0,0
evM,15.201428571428144,1,913,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,0,9,0,0
evM,15.201428571428144,2,913,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,13,66,0,9,0,0
evS,15.201473922902066,0,913,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,0,10,0,0
evS,15.201473922902066,1,913,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,0,10,0,0
evS,15.201473922902066,2,913,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,13,66,0,10,0,0
mode,15.201609977323834,1,913,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
mode,15.201609977323834,2,913,,,,,,,,,1,,,,,,,,,,,,80,2,0,185,13,66,0,10,0,0
aVC,15.21673469387712,1,914,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,15.216848072561927,2,914,,,,,,,,,1,,,,,,,,,,,,80,2,0,185,12,66,0,10,0,0
wNC,15.216938775509773,0,914,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,15.216938775509773,1,914,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,15.216938775509773,2,914,,,,,,,,,1,,,,,,,,,,,,80,2,8,185,12,66,0,10,0,0
mode,15.21707482993154,1,914,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,15.233129251700246,1,914,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,15.233242630385053,2,914,,,,,,,,,1,,,,,,,,,,,,80,2,8,171,11,66,0,10,0,0
aVC,15.249818594103875,1,915,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,15.249954648525643,2,915,,,,,,,,,1,,,,,,,,,,,,80,2,8,171,10,66,0,10,0,0
aVC,15.266712018140153,1,917,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,15.28292517006759,1,917,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,15.299614512471218,1,918,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,15.316303854874846,1,919,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,15.333786848072124,1,921,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
wNC,15.333990929704777,0,921,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,15.333990929704777,1,921,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,15.333990929704777,2,921,,,,,,,,,1,,,,,,,,,,,,80,2,0,171,10,66,0,10,0,0
aVC,15.34947845804945,2,921,,,,,,,,,1,,,,,,,,,,,,80,2,0,171,9,66,0,10,0,0
mode,15.34947845804945,1,921,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,15.365941043083465,2,922,,,,,,,,,1,,,,,,,,,,,,80,2,0,187,8,66,0,10,0,0
aVC,15.382630385487092,2,923,,,,,,,,,1,,,,,,,,,,,,80,2,0,187,7,66,0,10,0,0
mode,15.399841269840833,2,924,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,7,66,0,10,0,0
aVC,15.416009070294347,2,925,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,6,66,0,10,0,0
aVC,15.432721088434938,2,926,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,5,66,0,10,0,0
aVC,15.449387755101604,2,927,,,,,,,,,0,,,,,,,,,,,,80,2,0,191,4,66,0,10,0,0
fCA,15.467596371881651,1,929,,,,,,,,,0,,,,,,,,,,,,208,1,0,191,9,66,0,10,0,0
fCB,15.467641723355573,1,929,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,9,66,0,10,0,0
aVC,15.467687074829495,1,929,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,66,0,10,0,0
fCA,15.467732426303417,2,929,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,4,66,0,10,0,0
fCB,15.46777777777734,2,929,,,,,,,,,0,,,,,,,,,,,,160,4,0,191,4,66,0,10,0,0
aVC,15.467823129251261,2,929,,,,,,,,,0,,,,,,,,,,,,160,4,0,191,13,66,0,10,0,0
ePL,15.467913832199107,0,929,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,0,10,0,0
ePL,15.467913832199107,1,929,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,0,10,0,0
ePL,15.467913832199107,2,929,,,,,,,,,0,,,,,,,,,,,,160,4,0,191,13,0,0,10,0,0
evM,15.46795918367303,0,929,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,3,10,0,0
evM,15.46795918367303,1,929,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,3,10,0,0
evM,15.46795918367303,2,929,,,,,,,,,0,,,,,,,,,,,,160,4,0,191,13,0,3,10,0,0
evS,15.468004535146951,0,929,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,3,9,0,0
evS,15.468004535146951,1,929,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,3,9,0,0
evS,15.468004535146951,2,929,,,,,,,,,0,,,,,,,,,,,,160,4,0,191,13,0,3,9,0,0
mode,15.468117913831758,1,929,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
mode,15.468117913831758,2,929,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,13,0,3,9,0,0
fCA,15.482970521541509,1,929,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,15.48301587301543,1,929,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,15.483151927437198,2,929,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,12,0,3,9,0,0
fCB,15.499705215419059,1,930,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,15.499841269840827,2,930,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,11,0,3,9,0,0
fCB,15.516394557822686,1,931,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,15.516530612244454,2,931,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,10,0,3,9,0,0
mode,15.533356009069852,1,933,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,15.549546485260327,2,933,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,9,0,3,9,0,0
aVC,15.566258503400917,2,934,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,8,0,3,9,0,0
aVC,15.582925170067584,2,935,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,7,0,3,9,0,0
fCA,15.601065759636747,1,937,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,15.601111111110669,1,937,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,15.6012698412694,2,937,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,13,0,3,9,0,0
evS,15.601473922902052,0,937,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,15.601473922902052,1,937,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,15.601473922902052,2,937,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,13,0,3,9,0,0
mode,15.601587301586859,1,937,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,15.61648526077053,1,937,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,15.61650793650749,1,937,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,15.616643990929258,2,937,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,12,0,3,9,0,0
fCB,15.633197278911119,1,938,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,15.633333333332887,2,938,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,11,0,3,9,0,0
fCB,15.649909297051709,1,939,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,15.650045351473477,2,940,,,,,,,,,1,,,,,,,,,,,,160,4,0,185,10,0,3,9,0,0
mode,15.66682539682495,1,941,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,15.682811791382772,2,941,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,9,0,3,9,0,0
aVC,15.6995011337864,2,942,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,8,0,3,9,0,0
aVC,15.716190476190029,2,943,,,,,,,,,1,,,,,,,,,,,,160,4,0,187,7,0,3,9,0,0
fCA,15.734399092970074,1,945,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,15.734444444443996,1,945,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,15.734535147391842,2,945,,,,,,,,,1,,,,,,,,,,,,80,4,0,187,7,0,3,9,0,0
fCB,15.734580498865764,2,945,,,,,,,,,1,,,,,,,,,,,,80,2,0,187,7,0,3,9,0,0
aVC,15.734625850339686,2,945,,,,,,,,,1,,,,,,,,,,,,80,2,0,187,13,0,3,9,0,0
ePL,15.734716553287532,0,945,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,15.734716553287532,1,945,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,15.734716553287532,2,945,,,,,,,,,1,,,,,,,,,,,,80,2,0,187,13,66,3,9,0,0
evM,15.734761904761454,0,945,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,15.734761904761454,1,945,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,15.734761904761454,2,945,,,,,,,,,1,,,,,,,,,,,,80,2,0,187,13,66,0,9,0,0
evS,15.734807256235376,0,945,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,15.734807256235376,1,945,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,15.734807256235376,2,945,,,,,,,,,1,,,,,,,,,,,,80,2,0,187,13,66,0,10,0,0
mode,15.734943310657144,1,945,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,15.750068027210432,1,946,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,15.7502040816322,2,946,,,,,,,,,1,,,,,,,,,,,,80,2,0,185,12,66,0,10,0,0
wNC,15.750272108843085,0,946,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,15.750272108843085,1,946,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,15.750272108843085,2,946,,,,,,,,,1,,,,,,,,,,,,80,2,8,185,12,66,0,10,0,0
mode,15.750430839001815,1,946,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,15.766462585033562,1,946,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
