#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,f1Ctrl,f2Ctrl,vCtrl,enCtrl
vCtrl,134.6894784580655,0,8082,1,{},12,{},1505,1505,2,d,1,1,-1,6,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,134.70621315194305,0,8083,1,{},11,{},1505,1505,2,d,1,1,-1,7,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,134.7225850340292,0,8084,1,{},10,{},1505,1505,2,d,1,1,-1,8,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,134.739183673485,0,8085,1,{},9,{},1505,1505,2,d,1,1,-1,9,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,134.75594104309954,0,8086,1,{},8,{},1505,1505,2,d,1,1,-1,10,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,134.77256235829228,0,8087,1,{},7,{},1505,1505,2,d,1,1,-1,11,0,{},{},{},{},31,64,2,225,5,7,31
vCtrl,134.78925170069593,0,8088,1,{},6,{},1505,1505,2,d,1,1,-1,12,0,{},{},{},{},31,64,2,225,5,6,31
vCtrl,134.80600907031047,0,8089,1,{},5,{},1505,1505,2,d,1,1,-1,13,0,{},{},{},{},31,64,2,225,5,5,31
vCtrl,134.82260770976623,0,8090,1,{},4,{},1505,1505,2,d,1,1,-1,14,0,{},{},{},{},31,64,2,225,5,4,31
vCtrl,134.83931972790683,0,8091,3,{},3,{},1505,1505,2,d,1,1,-1,15,0,{},{},{},{},31,64,2,225,5,3,31
vCtrl,134.8893424036438,0,8094,1,{},2,{},1505,1505,2,d,1,1,-1,16,0,{},{},{},{},31,64,2,225,5,2,31
vCtrl,134.9062358276801,0,8095,1,{},1,{},1505,1505,2,d,1,1,-1,17,0,{},{},{},{},31,64,2,225,5,1,31
vCtrl,134.92247165534448,0,8096,2,{},0,{},1505,1505,2,d,1,1,8,18,0,{},{},{},{},31,64,2,225,5,0,31
vCtrl,134.9573469387912,0,8098,1,{},8,{},1505,1505,2,d,1,1,1,19,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,134.97222222223792,0,8099,1,{},9,{},1505,1505,2,d,1,1,1,20,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,134.98886621316763,0,8100,1,{},10,{},1505,1505,2,d,1,1,1,21,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,135.00530612246467,0,8101,1,{},11,{},1505,1505,2,d,1,1,1,22,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,135.02174603176172,0,8102,1,{},12,{},1505,1505,2,d,1,1,-1,23,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,135.03818594105877,0,8103,1,{},11,{},1505,1505,2,d,1,1,-1,24,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,135.0546485260928,0,8104,1,{},10,{},1505,1505,2,d,1,1,-1,25,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,135.07124716554858,0,8105,1,{},9,{},1505,1505,2,d,1,1,-1,26,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,135.08793650795224,0,8106,1,{},8,{},1505,1505,2,d,1,1,-1,27,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,135.1046258503559,0,8107,1,{},7,{},1505,1505,2,d,1,1,-1,28,0,{},{},{},{},31,64,2,225,5,7,31
vCtrl,135.12199546486838,0,8108,1,{},6,{},1505,1505,2,d,1,1,-1,29,0,{},{},{},{},31,64,2,225,5,6,31
vCtrl,135.1380498866371,0,8109,1,{},5,{},1505,1505,2,d,1,1,-1,30,0,{},{},{},{},31,64,2,225,5,5,31
vCtrl,135.15478458051467,0,8110,1,{},4,{},1505,1505,2,d,1,1,-1,31,0,{},{},{},{},31,64,2,225,5,4,31
vCtrl,135.17138321997044,0,8111,3,{},3,{},1505,1505,2,d,1,1,-1,32,0,{},{},{},{},31,64,2,225,5,3,31
vCtrl,135.2214058957074,0,8114,1,{},2,{},1505,1505,2,d,1,1,-1,33,0,{},{},{},{},31,64,2,225,5,2,31
vCtrl,135.2378684807414,0,8115,1,{},1,{},1505,1505,2,d,1,1,-1,34,0,{},{},{},{},31,64,2,225,5,1,31
vCtrl,135.25430839003846,0,8116,2,{},0,{},1505,1505,2,d,1,1,8,35,0,{},{},{},{},31,64,2,225,5,0,31
vCtrl,135.28888888890467,0,8118,1,{},8,{},1505,1505,2,d,1,1,1,36,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,135.30512471656908,0,8119,1,{},9,{},1505,1505,2,d,1,1,1,37,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,135.32126984128564,0,8120,1,{},10,{},1505,1505,2,d,1,1,1,38,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,135.33795918368926,0,8121,1,{},11,{},1505,1505,2,d,1,1,1,39,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,135.35467120182986,0,8122,1,{},12,{},1505,1505,2,d,1,1,-1,40,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,135.37136054423348,0,8123,1,{},11,{},1505,1505,2,d,1,1,-1,41,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,135.38807256237408,0,8124,1,{},10,{},1505,1505,2,d,1,1,-1,42,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,135.4044671201972,0,8125,1,{},9,{},1505,1505,2,d,1,1,-1,43,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,135.42102040817906,0,8126,1,{},8,{},1505,1505,2,d,1,1,-1,44,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,135.4377097505827,0,8127,1,{},7,{},1505,1505,2,d,1,1,-1,45,0,{},{},{},{},31,64,2,225,5,7,31
vCtrl,135.45439909298636,0,8128,1,{},6,{},1505,1505,2,d,1,1,-1,46,0,{},{},{},{},31,64,2,225,5,6,31
vCtrl,135.47108843539002,0,8129,1,{},5,{},1505,1505,2,d,1,1,-1,47,0,{},{},{},{},31,64,2,225,5,5,31
vCtrl,135.48777777779367,0,8130,1,{},4,{},1505,1505,2,d,1,1,-1,48,0,{},{},{},{},31,64,2,225,5,4,31
vCtrl,135.50446712019732,0,8131,3,{},3,{},1505,1505,2,d,1,1,-1,49,0,{},{},{},{},31,64,2,225,5,3,31
vCtrl,135.55451247167125,0,8134,1,{},2,{},1505,1505,2,d,1,1,-1,50,0,{},{},{},{},31,64,2,225,5,2,31
vCtrl,135.5709523809683,0,8135,1,{},1,{},1505,1505,2,d,1,1,-1,51,0,{},{},{},{},31,64,2,225,5,1,31
vCtrl,135.58739229026534,0,8136,2,{},0,{},1505,1505,2,d,1,1,8,52,0,{},{},{},{},31,64,2,225,5,0,31
vCtrl,135.62226757371207,0,8138,1,{},8,{},1505,1505,2,d,1,1,1,53,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,135.63712018142184,0,8139,1,{},9,{},1505,1505,2,d,1,1,1,54,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,135.6536054421928,0,8140,1,{},10,{},1505,1505,2,d,1,1,1,55,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,135.66997732427896,0,8141,1,{},11,{},1505,1505,2,d,1,1,1,56,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,135.686417233576,0,8142,1,{},12,{},1505,1505,2,d,1,1,-1,57,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,135.70285714287306,0,8143,1,{},11,{},1505,1505,2,d,1,1,-1,58,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,135.71931972790708,0,8144,1,{},10,{},1505,1505,2,d,1,1,-1,59,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,135.73591836736287,0,8145,1,{},9,{},1505,1505,2,d,1,1,-1,60,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,135.75260770976652,0,8146,1,{},8,{},1505,1505,2,d,1,1,-1,61,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,135.76929705217017,0,8147,1,{},7,{},1505,1505,2,d,1,1,-1,62,0,{},{},{},{},31,64,2,225,5,7,31
vCtrl,135.78671201815658,0,8148,1,{},6,{},1505,1505,2,d,1,1,-1,63,0,{},{},{},{},31,64,2,225,5,6,31
vCtrl,135.8031746031906,0,8149,1,{},5,{},1505,1505,2,d,1,1,-1,64,0,{},{},{},{},31,64,2,225,5,5,31
vCtrl,135.81938775511804,0,8150,1,{},4,{},1505,1505,2,d,1,1,-1,65,0,{},{},{},{},31,64,2,225,5,4,31
vCtrl,135.8360770975217,0,8151,3,{},3,{},1505,1505,2,d,1,1,-1,66,0,{},{},{},{},31,64,2,225,5,3,31
vCtrl,135.88609977325865,0,8154,1,{},2,{},1505,1505,2,d,1,1,-1,67,0,{},{},{},{},31,64,2,225,5,2,31
vCtrl,135.9026530612405,0,8155,1,{},1,{},1505,1505,2,d,1,1,-1,68,0,{},{},{},{},31,64,2,225,5,1,31
vCtrl,135.91927437643324,0,8156,2,{},0,{},1505,1505,2,d,1,1,8,69,0,{},{},{},{},31,64,2,225,5,0,31
vCtrl,135.95539682541286,0,8158,1,{},8,{},1505,1505,2,d,1,1,1,70,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,135.96968253969854,0,8159,1,{},9,{},1505,1505,2,d,1,1,1,71,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,135.98637188210216,0,8160,1,{},10,{},1505,1505,2,d,1,1,1,72,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.00290249434707,0,8161,1,{},11,{},1505,1505,2,d,1,1,1,73,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.01888888890488,0,8162,1,{},12,{},1505,1505,2,d,1,1,-1,74,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,136.03535147393887,0,8163,1,{},11,{},1505,1505,2,d,1,1,-1,75,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.05172335602506,0,8164,1,{},10,{},1505,1505,2,d,1,1,-1,76,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.06832199548086,0,8165,1,{},9,{},1505,1505,2,d,1,1,-1,77,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,136.08510204083234,0,8166,1,{},8,{},1505,1505,2,d,1,1,-1,78,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,136.10170068028813,0,8167,1,{},7,{},1505,1505,2,d,1,1,-1,79,0,{},{},{},{},31,64,2,225,5,7,31
vCtrl,136.11841269842873,0,8168,1,{},6,{},1505,1505,2,d,1,1,-1,80,0,{},{},{},{},31,64,2,225,5,6,31
vCtrl,136.13517006804327,0,8169,1,{},5,{},1505,1505,2,d,1,1,-1,81,0,{},{},{},{},31,64,2,225,5,5,31
vCtrl,136.15176870749903,0,8170,1,{},4,{},1505,1505,2,d,1,1,-1,82,0,{},{},{},{},31,64,2,225,5,4,31
vCtrl,136.16848072563963,0,8171,3,{},3,{},1505,1505,2,d,1,1,-1,83,0,{},{},{},{},31,64,2,225,5,3,31
vCtrl,136.2185034013766,0,8174,1,{},2,{},1505,1505,2,d,1,1,-1,84,0,{},{},{},{},31,64,2,225,5,2,31
vCtrl,136.2353968254129,0,8175,1,{},1,{},1505,1505,2,d,1,1,-1,85,0,{},{},{},{},31,64,2,225,5,1,31
vCtrl,136.25188208618388,0,8176,2,{},0,{},1505,1505,2,d,1,1,8,86,0,{},{},{},{},31,64,2,225,5,0,31
vCtrl,136.28675736963058,0,8178,1,{},8,{},1505,1505,2,d,1,1,1,87,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,136.3018820861839,0,8179,1,{},9,{},1505,1505,2,d,1,1,1,88,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,136.318276644007,0,8180,1,{},10,{},1505,1505,2,d,1,1,1,89,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.33496598641065,0,8181,1,{},11,{},1505,1505,2,d,1,1,1,90,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.3514058957077,0,8182,1,{},12,{},1505,1505,2,d,1,1,-1,91,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,136.36784580500475,0,8183,1,{},11,{},1505,1505,2,d,1,1,-1,92,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.38430839003877,0,8184,1,{},10,{},1505,1505,2,d,1,1,-1,93,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.40090702949456,0,8185,1,{},9,{},1505,1505,2,d,1,1,-1,94,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,136.4175963718982,0,8186,1,{},8,{},1505,1505,2,d,1,1,-1,95,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,136.43428571430186,0,8187,1,{},7,{},1505,1505,2,d,1,1,-1,96,0,{},{},{},{},31,64,2,225,5,7,31
vCtrl,136.45165532881435,0,8188,1,{},6,{},1505,1505,2,d,1,1,-1,97,0,{},{},{},{},31,64,2,225,5,6,31
vCtrl,136.46770975058308,0,8189,1,{},5,{},1505,1505,2,d,1,1,-1,98,0,{},{},{},{},31,64,2,225,5,5,31
vCtrl,136.48444444446065,0,8190,1,{},4,{},1505,1505,2,d,1,1,-1,99,0,{},{},{},{},31,64,2,225,5,4,31
vCtrl,136.50104308391641,0,8191,3,{},3,{},1505,1505,2,d,1,1,-1,100,0,{},{},{},{},31,64,2,225,5,3,31
vCtrl,136.55106575965337,0,8194,1,{},2,{},1505,1505,2,d,1,1,-1,101,0,{},{},{},{},31,64,2,225,5,2,31
vCtrl,136.5675283446874,0,8195,1,{},1,{},1505,1505,2,d,1,1,-1,102,0,{},{},{},{},31,64,2,225,5,1,31
vCtrl,136.58421768709104,0,8196,2,{},0,{},1505,1505,2,d,1,1,8,103,0,{},{},{},{},31,64,2,225,5,0,31
vCtrl,136.61852607711367,0,8198,1,{},8,{},1505,1505,2,d,1,1,1,104,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,136.63478458051503,0,8199,1,{},9,{},1505,1505,2,d,1,1,1,105,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,136.6509297052316,0,8200,1,{},10,{},1505,1505,2,d,1,1,1,106,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.66764172337216,0,8201,1,{},11,{},1505,1505,2,d,1,1,1,107,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.6843310657758,0,8202,1,{},12,{},1505,1505,2,d,1,1,-1,108,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,136.70102040817943,0,8203,1,{},11,{},1505,1505,2,d,1,1,-1,109,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.71773242632003,0,8204,1,{},10,{},1505,1505,2,d,1,1,-1,110,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.73371882087784,0,8205,1,{},9,{},1505,1505,2,d,1,1,-1,111,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,136.75002267575312,0,8206,0,{},8,{},1505,1505,2,d,1,1,-1,112,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,136.76646258505016,0,8206,2,{},7,{},1505,1505,2,d,1,1,1,113,0,{},{},{},{},31,64,2,225,5,7,31
vCtrl,136.7842857143019,0,8208,1,{},8,{},1505,1505,2,d,1,1,1,114,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,136.80054421770325,0,8209,1,{},9,{},1505,1505,2,d,1,1,1,115,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,136.81671201815675,0,8210,1,{},10,{},1505,1505,2,d,1,1,1,116,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.83340136056037,0,8211,1,{},11,{},1505,1505,2,d,1,1,1,117,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.85011337870094,0,8212,1,{},12,{},1505,1505,2,d,1,1,-1,118,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,136.86678004536762,0,8213,1,{},11,{},1505,1505,2,d,1,1,-1,119,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,136.8834920635082,0,8214,0,{},10,{},1505,1505,2,d,1,1,-1,120,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,136.8993877551182,0,8214,1,{},9,{},1505,1505,2,d,1,1,-1,121,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,136.91578231294133,0,8215,1,{},8,{},1505,1505,2,d,1,1,-1,122,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,136.93247165534498,0,8216,2,{},7,{},1505,1505,2,d,1,1,0,123,0,{},{},{},{},31,64,2,225,5,7,31
f2Ctrl,136.95072562359894,0,8218,0,140,8,0,1009,1505,2,d,1,1,1,123,0,{},{},{},{},31,64,2,241,3,8,31
vCtrl,136.96637188210235,0,8218,1,{},9,{},1009,1009,2,a,1,1,1,3,0,{},{},{},{},31,64,2,241,3,9,31
vCtrl,136.98267573697763,0,8219,1,{},10,{},1009,1009,2,a,1,1,1,4,0,{},{},{},{},31,64,2,241,3,10,31
vCtrl,136.99927437643342,0,8220,1,{},11,{},1009,1009,2,a,1,1,1,5,0,{},{},{},{},31,64,2,241,3,11,31
vCtrl,137.0157369614674,0,8221,1,{},12,{},1009,1009,2,a,1,1,-1,6,0,{},{},{},{},31,64,2,241,3,12,31
vCtrl,137.03274376418852,0,8222,1,{},11,{},1009,1009,2,a,1,1,-1,7,0,{},{},{},{},31,64,2,241,3,11,31
vCtrl,137.0488662131681,0,8223,1,{},10,{},1009,1009,2,a,1,1,-1,8,0,{},{},{},{},31,64,2,241,3,10,31
vCtrl,137.06523809525427,0,8224,1,{},9,{},1009,1009,2,a,1,1,-1,9,0,{},{},{},{},31,64,2,241,3,9,31
vCtrl,137.08167800455132,0,8225,1,{},8,{},1009,1009,2,a,1,1,-1,10,0,{},{},{},{},31,64,2,241,3,8,31
vCtrl,137.0986848072724,0,8226,1,{},7,{},1009,1009,2,a,1,1,0,11,0,{},{},{},{},31,64,2,241,3,7,31
f2Ctrl,137.11571428573046,0,8227,1,9,8,7,1505,1009,2,a,1,1,1,11,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,137.1313378684969,0,8228,1,{},9,{},1505,1505,2,d,1,1,1,3,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,137.14777777779395,0,8229,1,{},10,{},1505,1505,2,d,1,1,1,4,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,137.16480725625198,0,8230,1,{},11,{},1505,1505,2,d,1,1,1,5,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,137.18092970523156,0,8231,1,{},12,{},1505,1505,2,d,1,1,-1,6,0,{},{},{},{},31,64,2,225,5,12,31
vCtrl,137.1973696145286,0,8232,1,{},11,{},1505,1505,2,d,1,1,-1,7,0,{},{},{},{},31,64,2,225,5,11,31
vCtrl,137.2140816326692,0,8233,1,{},10,{},1505,1505,2,d,1,1,-1,8,0,{},{},{},{},31,64,2,225,5,10,31
vCtrl,137.23040816328145,0,8234,1,{},9,{},1505,1505,2,d,1,1,-1,9,0,{},{},{},{},31,64,2,225,5,9,31
vCtrl,137.24671201815673,0,8235,1,{},8,{},1505,1505,2,d,1,1,-1,10,0,{},{},{},{},31,64,2,225,5,8,31
vCtrl,137.26312925171683,0,8236,1,{},7,{},1505,1505,2,d,1,1,0,11,0,{},{},{},{},31,64,2,225,5,7,31
f2Ctrl,137.283015873032,0,8237,1,10,7,7,1121,1505,2,d,1,1,1,11,0,{},{},{},{},31,64,2,97,4,7,31
vCtrl,137.2834467120343,0,8238,280,{},8,{},1121,1121,2,g,1,1,0,2,-1,{},{},{},{},31,64,2,97,4,8,31
f2Ctrl,141.95217687076445,0,8518,0,281,0,7,0,1121,2,g,1,1,0,2,0,{},{},{},{},31,64,2,0,0,0,31
enBit,141.95242630387102,0,8518,0,0,0,8,0,0,1,r,0,1,0,2,0,{},{},{},{},31,64,2,0,0,0,0
f1Ctrl,0.00013605442176870745,1,0,0,0,0,0,235,0,1,r,0,0,0,0,0,{},{},{},{},0,0,0,235,0,0,0
f2Ctrl,0.0005215419501133786,1,0,0,0,1,0,2027,235,4,a+,0,0,0,1,0,{},{},{},{},0,0,0,235,7,1,0
enBit,0.0006802721088435374,1,0,0,0,1,0,2027,2027,1,a,1,0,0,2,0,{},{},{},{},0,0,0,235,7,1,3
enBit,0.0007482993197278912,1,0,0,0,1,1,2027,2027,1,a,0,0,0,2,0,{},{},{},{},0,0,0,235,7,1,0
enBit,0.0011564625850340143,1,0,0,0,1,1,2027,2027,1,a,1,0,0,2,0,{},{},{},{},0,0,0,235,7,1,3
enBit,0.0012244897959183682,1,0,0,0,1,1,2027,2027,1,a,0,0,0,2,0,{},{},{},{},0,0,0,235,7,1,0
enBit,0.0016326530612244907,1,0,0,0,1,1,2027,2027,1,a,1,0,0,2,0,{},{},{},{},31,8,0,235,7,1,3
enBit,0.0016780045351473933,1,0,0,0,1,1,2027,2027,1,a,0,0,0,2,0,{},{},{},{},31,8,0,235,7,1,0
enBit,0.0020861678004535163,1,0,0,0,1,1,2027,2027,1,a,1,0,0,2,0,{},{},{},{},31,8,0,235,7,1,3
enBit,0.002131519274376419,1,0,0,0,1,1,2027,2027,1,a,0,0,0,2,0,{},{},{},{},31,8,0,235,7,1,0
enBit,0.002539682539682542,1,0,8,0,1,1,2027,2027,1,a,1,0,1,2,0,{},{},{},{},31,8,0,235,7,1,3
vCtrl,0.12782312925170067,1,8,8,{},2,{},2027,2027,1,a,1,0,1,3,0,{},{},{},{},31,8,0,235,7,2,3
vCtrl,0.2622222222222223,1,16,8,{},3,{},2027,2027,1,a,1,0,1,4,0,{},{},{},{},31,8,0,235,7,3,3
vCtrl,0.3948299319727892,1,24,8,{},4,{},2027,2027,1,a,1,0,1,5,0,{},{},{},{},31,8,0,235,7,4,3
vCtrl,0.5297732426303857,1,32,8,{},5,{},2027,2027,1,a,1,0,1,6,0,{},{},{},{},31,8,0,235,7,5,3
vCtrl,0.6618367346938778,1,40,8,{},6,{},2027,2027,1,a,1,0,1,7,0,{},{},{},{},31,8,0,235,7,6,7
vCtrl,0.7966893424036284,1,48,8,{},7,{},2027,2027,1,a,1,0,1,8,0,{},{},{},{},31,8,0,235,7,7,7
vCtrl,0.9292743764172339,1,56,8,{},8,{},2027,2027,1,a,1,0,1,9,0,{},{},{},{},31,8,0,235,7,8,7
vCtrl,1.0651473922902501,1,64,48,{},9,{},2027,2027,1,a,1,0,0,10,0,{},{},{},{},31,8,0,235,7,9,7
f1Ctrl,1.86498866213152,1,112,64,112,10,1,2031,2027,1,a,1,0,0,10,0,{},{},{},{},31,8,0,239,7,10,31
f1Ctrl,2.9321315192743773,1,176,65,64,10,9,2027,2031,1,a,1,1,0,2,0,{},{},{},{},31,8,0,235,7,10,31
f1Ctrl,4.000158730158731,1,241,64,65,10,10,2023,2027,1,a,1,1,0,1,0,{},{},{},{},31,8,0,231,7,10,31
f1Ctrl,5.068208616780046,1,305,64,64,10,10,2027,2023,1,a,1,1,0,1,0,{},{},{},{},31,8,0,235,7,10,31
f1Ctrl,6.137029478458045,1,369,64,64,9,10,2031,2027,1,a,1,1,0,1,0,{},{},{},{},31,8,0,239,7,9,31
f1Ctrl,7.2044897959183585,1,433,64,64,9,10,2027,2031,1,a,1,1,0,2,0,{},{},{},{},31,8,0,235,7,9,31
f1Ctrl,8.272539682539673,1,497,64,64,9,9,2023,2027,1,a,1,1,0,1,0,{},{},{},{},31,8,0,231,7,9,31
f1Ctrl,9.340566893424027,1,561,64,64,9,9,2027,2023,1,a,1,1,0,1,0,{},{},{},{},31,8,0,235,7,9,31
f1Ctrl,10.408866213151905,1,625,64,64,8,9,2031,2027,1,a,1,1,0,1,0,{},{},{},{},31,8,0,239,7,8,31
f1Ctrl,11.476303854875258,1,689,64,64,8,9,2027,2031,1,a,1,1,0,2,0,{},{},{},{},31,8,0,235,7,8,31
f1Ctrl,12.54428571428569,1,753,52,64,8,8,2023,2027,1,a,1,1,0,1,0,{},{},{},{},31,8,0,231,7,8,31
enBit,13.411655328798162,1,805,3,52,8,8,2023,2023,1,a,0,1,0,1,4,{},{},{},{},31,8,0,231,7,8,28
f2Ctrl,13.451315192743731,1,808,0,3,2,8,128,2023,1,a,0,1,0,1,0,{},{},{},{},31,8,0,128,0,2,28
enBit,13.451541950113345,1,808,0,0,2,8,128,128,5,g+,1,0,0,2,0,{},{},{},{},31,8,0,128,0,2,31
enBit,13.451632653061191,1,808,0,0,2,2,128,128,5,g+,0,0,0,2,0,{},{},{},{},31,8,0,128,0,2,0
enBit,13.45204081632649,1,808,0,0,2,2,128,128,5,g+,1,0,0,2,0,{},{},{},{},31,8,0,128,0,2,31
enBit,13.452086167800411,1,808,0,0,2,2,128,128,5,g+,0,0,0,2,0,{},{},{},{},31,8,0,128,0,2,0
enBit,13.45249433106571,1,808,0,0,2,2,128,128,5,g+,1,0,0,2,0,{},{},{},{},31,112,1,128,0,2,31
enBit,13.452539682539632,1,808,0,0,2,2,128,128,5,g+,0,0,0,2,0,{},{},{},{},31,112,1,128,0,2,0
enBit,13.45294784580493,1,808,0,0,2,2,128,128,5,g+,1,0,0,2,0,{},{},{},{},31,112,1,128,0,2,31
enBit,13.452993197278852,1,808,0,0,2,2,128,128,5,g+,0,0,0,2,0,{},{},{},{},31,112,1,128,0,2,0
enBit,13.45340136054415,1,808,4,0,2,2,128,128,5,g+,1,0,0,2,0,{},{},{},{},31,112,1,128,0,2,31
f1Ctrl,13.528616780045283,1,812,5,4,2,2,134,128,5,g+,1,0,0,2,0,{},{},{},{},31,112,1,134,0,2,31
f1Ctrl,13.613333333333262,1,817,5,5,2,2,142,134,5,g+,1,1,0,1,0,{},{},{},{},31,112,1,142,0,2,31
f1Ctrl,13.694988662131447,1,822,5,5,2,2,128,142,5,g,1,1,0,1,0,{},{},{},{},31,112,1,128,0,2,31
f1Ctrl,13.779523809523734,1,827,5,5,2,2,134,128,5,g+,1,1,0,1,0,{},{},{},{},31,112,1,134,0,2,31
f1Ctrl,13.860861678004458,1,832,5,5,2,2,142,134,5,g+,1,1,0,1,0,{},{},{},{},31,112,1,142,0,2,31
f1Ctrl,13.9453061224489,1,837,5,5,2,2,150,142,5,g,1,1,0,1,0,{},{},{},{},31,112,1,150,0,2,31
f1Ctrl,14.027437641723274,1,842,5,5,2,2,160,150,5,f+,1,1,0,1,0,{},{},{},{},31,112,1,160,0,2,31
f1Ctrl,14.111768707482911,1,847,5,5,2,2,170,160,5,f,1,1,0,1,0,{},{},{},{},31,112,1,170,0,2,31
f1Ctrl,14.194285714285625,1,852,5,5,2,2,180,170,5,e,1,1,0,1,0,{},{},{},{},31,112,1,180,0,2,31
f1Ctrl,14.27814058956907,1,857,5,5,2,2,190,180,5,d+,1,1,0,1,0,{},{},{},{},31,112,1,190,0,2,31
f1Ctrl,14.360839002267474,1,862,5,5,2,2,202,190,5,d,1,1,0,1,0,{},{},{},{},31,112,1,202,0,2,31
f1Ctrl,14.444761904761803,1,867,5,5,2,2,214,202,5,c+,1,1,0,1,-1,{},{},{},{},31,112,1,214,0,2,31
f1Ctrl,14.527414965986285,1,872,5,5,2,2,226,214,5,c,1,1,0,1,-1,{},{},{},{},31,112,1,226,0,2,31
f1Ctrl,14.611315192743655,1,877,5,5,2,2,238,226,4,b,1,1,0,1,0,{},{},{},{},31,112,1,238,0,2,31
f1Ctrl,14.693786848072447,1,882,5,5,2,2,254,238,4,a+,1,1,0,1,0,{},{},{},{},31,112,1,254,0,2,31
f2Ctrl,14.782698412698291,1,887,0,5,2,2,266,254,4,a,0,1,0,1,0,{},{},{},{},31,112,1,10,1,2,0
enBit,14.78310657596359,1,887,0,0,2,2,266,266,4,g+,1,1,0,1,0,{},{},{},{},31,112,1,10,1,2,31
